#node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
CCL3	IL3	9606.ENSP00000477908	9606.ENSP00000296870	0	0	0	0	0	0	0	0.749	0.749
CCL3	CSF2	9606.ENSP00000477908	9606.ENSP00000296871	0	0	0	0	0.120	0	0.900	0.876	0.988
CCL3	CXCL10	9606.ENSP00000477908	9606.ENSP00000305651	0	0	0	0	0.237	0	0.900	0.906	0.992
CCL3	CXCL8	9606.ENSP00000477908	9606.ENSP00000306512	0	0	0	0	0.187	0	0.900	0.876	0.989
CCL3	CXCL1	9606.ENSP00000477908	9606.ENSP00000379110	0	0	0	0	0.141	0	0.900	0.866	0.987
CCL3	IL6	9606.ENSP00000477908	9606.ENSP00000385675	0	0	0	0	0.139	0	0.900	0.885	0.989
CCL3	TNF	9606.ENSP00000477908	9606.ENSP00000398698	0	0	0	0	0.407	0	0.900	0.903	0.993
CCL3	IL10	9606.ENSP00000477908	9606.ENSP00000412237	0	0	0	0	0.099	0	0.900	0.879	0.988
CCL3	CCL5	9606.ENSP00000477908	9606.ENSP00000474412	0	0	0	0.940	0.163	0	0.900	0.937	0.917
CCL3	CCL4	9606.ENSP00000477908	9606.ENSP00000482259	0	0	0	0.954	0.974	0.270	0.900	0.943	0.998
CCL4	CSF3	9606.ENSP00000482259	9606.ENSP00000225474	0	0	0	0	0.096	0	0.900	0.864	0.986
CCL4	IL1A	9606.ENSP00000482259	9606.ENSP00000263339	0	0	0	0	0.264	0	0.900	0.806	0.984
CCL4	IL1B	9606.ENSP00000482259	9606.ENSP00000263341	0	0	0	0	0.628	0	0.900	0.876	0.995
CCL4	IL18	9606.ENSP00000482259	9606.ENSP00000280357	0	0	0	0	0.062	0	0.900	0.700	0.969
CCL4	IL3	9606.ENSP00000482259	9606.ENSP00000296870	0	0	0	0	0	0	0	0.720	0.720
CCL4	CSF2	9606.ENSP00000482259	9606.ENSP00000296871	0	0	0	0	0.105	0	0.900	0.866	0.986
CCL4	CXCL10	9606.ENSP00000482259	9606.ENSP00000305651	0	0	0	0	0.317	0	0.600	0.893	0.968
CCL4	CXCL8	9606.ENSP00000482259	9606.ENSP00000306512	0	0	0	0	0.211	0.213	0.600	0.874	0.964
CCL4	CXCL1	9606.ENSP00000482259	9606.ENSP00000379110	0	0	0	0	0.167	0	0.600	0.802	0.928
CCL4	IL6	9606.ENSP00000482259	9606.ENSP00000385675	0	0	0	0	0.153	0	0.900	0.877	0.988
CCL4	TNF	9606.ENSP00000482259	9606.ENSP00000398698	0	0	0	0	0.463	0	0.900	0.877	0.992
CCL4	IL10	9606.ENSP00000482259	9606.ENSP00000412237	0	0	0	0	0.107	0	0.900	0.876	0.988
CCL4	CCL5	9606.ENSP00000482259	9606.ENSP00000474412	0	0	0	0.932	0.308	0	0.600	0.930	0.729
CCL5	CSF3	9606.ENSP00000474412	9606.ENSP00000225474	0	0	0	0	0	0	0.900	0.839	0.983
CCL5	IL1A	9606.ENSP00000474412	9606.ENSP00000263339	0	0	0	0	0.063	0	0.900	0.813	0.980
CCL5	IL1B	9606.ENSP00000474412	9606.ENSP00000263341	0	0	0	0	0.129	0	0.900	0.876	0.988
CCL5	IL18	9606.ENSP00000474412	9606.ENSP00000280357	0	0	0	0	0.062	0	0.900	0.731	0.972
CCL5	IL3	9606.ENSP00000474412	9606.ENSP00000296870	0	0	0	0	0	0	0	0.719	0.719
CCL5	CSF2	9606.ENSP00000474412	9606.ENSP00000296871	0	0	0	0	0.062	0	0.900	0.871	0.986
CCL5	CXCL10	9606.ENSP00000474412	9606.ENSP00000305651	0	0	0	0	0.306	0.248	0.600	0.908	0.978
CCL5	CXCL8	9606.ENSP00000474412	9606.ENSP00000306512	0	0	0	0	0.065	0.281	0.600	0.888	0.966
CCL5	CXCL1	9606.ENSP00000474412	9606.ENSP00000379110	0	0	0	0	0.063	0.056	0.600	0.887	0.954
CCL5	IL6	9606.ENSP00000474412	9606.ENSP00000385675	0	0	0	0	0.065	0	0.900	0.883	0.988
CCL5	TNF	9606.ENSP00000474412	9606.ENSP00000398698	0	0	0	0	0.157	0	0.900	0.893	0.990
CCL5	IL10	9606.ENSP00000474412	9606.ENSP00000412237	0	0	0	0	0.098	0	0.900	0.876	0.987
CSF2	CSF3	9606.ENSP00000296871	9606.ENSP00000225474	0	0	0	0	0.163	0	0.900	0.914	0.992
CSF2	KITLG	9606.ENSP00000296871	9606.ENSP00000228280	0	0	0	0	0	0.213	0	0.980	0.983
CSF2	IL1A	9606.ENSP00000296871	9606.ENSP00000263339	0	0	0	0	0.202	0	0.900	0.857	0.987
CSF2	IL1B	9606.ENSP00000296871	9606.ENSP00000263341	0	0	0	0	0.134	0	0.900	0.874	0.988
CSF2	IL18	9606.ENSP00000296871	9606.ENSP00000280357	0	0	0	0	0	0	0.900	0.749	0.973
CSF2	STAT5B	9606.ENSP00000296871	9606.ENSP00000293328	0	0	0	0	0	0	0.900	0.743	0.973
CSF2	IL3	9606.ENSP00000296871	9606.ENSP00000296870	0	0	0	0	0.062	0	0.500	0.988	0.994
CSF2	CXCL1	9606.ENSP00000296871	9606.ENSP00000379110	0	0	0	0	0.157	0	0.900	0.793	0.981
CSF2	CXCL10	9606.ENSP00000296871	9606.ENSP00000305651	0	0	0	0	0.083	0	0.900	0.822	0.982
CSF2	CXCL8	9606.ENSP00000296871	9606.ENSP00000306512	0	0	0	0	0.148	0	0.900	0.876	0.988
CSF2	IL10	9606.ENSP00000296871	9606.ENSP00000412237	0	0	0	0	0.062	0	0.900	0.884	0.988
CSF2	TNF	9606.ENSP00000296871	9606.ENSP00000398698	0	0	0	0	0.131	0	0.900	0.902	0.990
CSF2	IL6	9606.ENSP00000296871	9606.ENSP00000385675	0	0	0	0	0.173	0	0.900	0.910	0.991
CSF2	CSF2RA	9606.ENSP00000296871	9606.ENSP00000394227	0	0	0	0	0	0.973	0.900	0.989	0.999
CSF2	CSF2RB	9606.ENSP00000296871	9606.ENSP00000384053	0	0	0	0	0	0.963	0.900	0.766	0.999
CSF2RA	STAT5B	9606.ENSP00000394227	9606.ENSP00000293328	0	0	0	0	0	0	0.900	0.504	0.948
CSF2RA	IL3	9606.ENSP00000394227	9606.ENSP00000296870	0	0	0	0	0	0	0.500	0.828	0.910
CSF2RA	CSF2RB	9606.ENSP00000394227	9606.ENSP00000384053	0	0	0	0	0.223	0.226	0.900	0.897	0.993
CSF2RB	CSF3	9606.ENSP00000384053	9606.ENSP00000225474	0	0	0	0	0	0	0.600	0.368	0.736
CSF2RB	STAT5B	9606.ENSP00000384053	9606.ENSP00000293328	0	0	0	0	0.065	0.056	0.900	0.396	0.939
CSF2RB	IL3	9606.ENSP00000384053	9606.ENSP00000296870	0	0	0	0	0	0.972	0.900	0.769	0.999
CSF2RB	IL6	9606.ENSP00000384053	9606.ENSP00000385675	0	0	0	0	0.062	0	0.600	0.279	0.705
CSF3	IL3	9606.ENSP00000225474	9606.ENSP00000296870	0	0	0	0	0	0	0	0.959	0.959
CSF3	IL18	9606.ENSP00000225474	9606.ENSP00000280357	0	0	0	0	0	0	0.900	0.657	0.964
CSF3	CXCL10	9606.ENSP00000225474	9606.ENSP00000305651	0	0	0	0	0.098	0	0.900	0.805	0.980
CSF3	KITLG	9606.ENSP00000225474	9606.ENSP00000228280	0	0	0	0	0	0	0	0.982	0.982
CSF3	CXCL1	9606.ENSP00000225474	9606.ENSP00000379110	0	0	0	0	0.214	0	0.900	0.800	0.982
CSF3	IL10	9606.ENSP00000225474	9606.ENSP00000412237	0	0	0	0	0.060	0	0.900	0.847	0.984
CSF3	TNF	9606.ENSP00000225474	9606.ENSP00000398698	0	0	0	0	0.094	0	0.900	0.852	0.985
CSF3	IL1B	9606.ENSP00000225474	9606.ENSP00000263341	0	0	0	0	0.219	0	0.900	0.847	0.987
CSF3	CXCL8	9606.ENSP00000225474	9606.ENSP00000306512	0	0	0	0	0.172	0	0.900	0.861	0.987
CSF3	IL1A	9606.ENSP00000225474	9606.ENSP00000263339	0	0	0	0	0.225	0	0.900	0.848	0.987
CSF3	IL6	9606.ENSP00000225474	9606.ENSP00000385675	0	0	0	0	0.298	0	0.900	0.872	0.990
CXCL1	IL1A	9606.ENSP00000379110	9606.ENSP00000263339	0	0	0	0	0.297	0	0.900	0.799	0.984
CXCL1	IL1B	9606.ENSP00000379110	9606.ENSP00000263341	0	0	0	0	0.601	0	0.900	0.922	0.996
CXCL1	IL18	9606.ENSP00000379110	9606.ENSP00000280357	0	0	0	0	0.084	0	0.900	0.755	0.975
CXCL1	CXCL10	9606.ENSP00000379110	9606.ENSP00000305651	0	0	0	0	0.151	0	0.600	0.878	0.955
CXCL1	CXCL8	9606.ENSP00000379110	9606.ENSP00000306512	0	0	0	0.878	0.842	0	0.300	0.873	0.897
CXCL1	TNF	9606.ENSP00000379110	9606.ENSP00000398698	0	0	0	0	0.133	0	0.900	0.863	0.987
CXCL1	IL10	9606.ENSP00000379110	9606.ENSP00000412237	0	0	0	0	0.065	0	0.900	0.885	0.988
CXCL1	IL6	9606.ENSP00000379110	9606.ENSP00000385675	0	0	0	0	0.561	0	0.900	0.925	0.996
CXCL10	IL1A	9606.ENSP00000305651	9606.ENSP00000263339	0	0	0	0	0.121	0	0.900	0.802	0.981
CXCL10	IL1B	9606.ENSP00000305651	9606.ENSP00000263341	0	0	0	0	0.242	0	0.900	0.863	0.988
CXCL10	IL18	9606.ENSP00000305651	9606.ENSP00000280357	0	0	0	0	0.062	0	0.900	0.742	0.973
CXCL10	CXCL8	9606.ENSP00000305651	9606.ENSP00000306512	0	0	0	0	0.145	0	0.600	0.879	0.955
CXCL10	IL10	9606.ENSP00000305651	9606.ENSP00000412237	0	0	0	0	0.084	0	0.900	0.866	0.986
CXCL10	TNF	9606.ENSP00000305651	9606.ENSP00000398698	0	0	0	0	0.216	0	0.900	0.881	0.989
CXCL10	IL6	9606.ENSP00000305651	9606.ENSP00000385675	0	0	0	0	0.175	0	0.900	0.878	0.989
CXCL8	IL1A	9606.ENSP00000306512	9606.ENSP00000263339	0	0	0	0	0.234	0	0.900	0.872	0.989
CXCL8	IL1B	9606.ENSP00000306512	9606.ENSP00000263341	0	0	0	0	0.679	0	0.900	0.948	0.998
CXCL8	IL18	9606.ENSP00000306512	9606.ENSP00000280357	0	0	0	0	0.088	0	0.900	0.864	0.986
CXCL8	IL3	9606.ENSP00000306512	9606.ENSP00000296870	0	0	0	0	0	0	0	0.700	0.700
CXCL8	TNF	9606.ENSP00000306512	9606.ENSP00000398698	0	0	0	0	0.158	0	0.900	0.921	0.992
CXCL8	IL10	9606.ENSP00000306512	9606.ENSP00000412237	0	0	0	0	0.062	0	0.900	0.947	0.994
CXCL8	IL6	9606.ENSP00000306512	9606.ENSP00000385675	0	0	0	0	0.581	0	0.900	0.947	0.997
IL10	IL1A	9606.ENSP00000412237	9606.ENSP00000263339	0	0	0	0	0.064	0	0.900	0.877	0.987
IL10	IL1B	9606.ENSP00000412237	9606.ENSP00000263341	0	0	0	0	0.086	0	0.900	0.959	0.995
IL10	IL18	9606.ENSP00000412237	9606.ENSP00000280357	0	0	0	0	0.062	0	0.900	0.882	0.988
IL10	IL3	9606.ENSP00000412237	9606.ENSP00000296870	0	0	0	0	0	0	0	0.758	0.758
IL10	IL6	9606.ENSP00000412237	9606.ENSP00000385675	0	0	0	0	0.073	0	0.300	0.960	0.972
IL10	TNF	9606.ENSP00000412237	9606.ENSP00000398698	0	0	0	0	0.097	0	0.900	0.959	0.996
IL18	IL1A	9606.ENSP00000280357	9606.ENSP00000263339	0	0	0	0	0.062	0	0.900	0.805	0.980
IL18	IL1B	9606.ENSP00000280357	9606.ENSP00000263341	0	0	0	0	0.096	0	0.900	0.944	0.994
IL18	IL3	9606.ENSP00000280357	9606.ENSP00000296870	0	0	0	0	0	0	0	0.724	0.724
IL18	IL6	9606.ENSP00000280357	9606.ENSP00000385675	0	0	0	0	0	0	0.900	0.890	0.988
IL18	TNF	9606.ENSP00000280357	9606.ENSP00000398698	0	0	0	0	0	0	0.900	0.889	0.988
IL1A	IL3	9606.ENSP00000263339	9606.ENSP00000296870	0	0	0	0	0	0	0	0.853	0.853
IL1A	TNF	9606.ENSP00000263339	9606.ENSP00000398698	0	0	0	0	0.289	0	0.500	0.917	0.968
IL1A	IL6	9606.ENSP00000263339	9606.ENSP00000385675	0	0	0	0	0.376	0	0.900	0.910	0.993
IL1A	IL1B	9606.ENSP00000263339	9606.ENSP00000263341	0	0	0	0	0.761	0	0.800	0.916	0.995
IL1B	IL3	9606.ENSP00000263341	9606.ENSP00000296870	0	0	0	0	0	0	0	0.815	0.815
IL1B	TNF	9606.ENSP00000263341	9606.ENSP00000398698	0	0	0	0	0.462	0	0.500	0.942	0.983
IL1B	IL6	9606.ENSP00000263341	9606.ENSP00000385675	0	0	0	0	0.427	0	0.900	0.953	0.997
IL3	KITLG	9606.ENSP00000296870	9606.ENSP00000228280	0	0	0	0	0	0	0	0.939	0.939
IL3	STAT5B	9606.ENSP00000296870	9606.ENSP00000293328	0	0	0	0	0	0	0.900	0.710	0.969
IL3	TNF	9606.ENSP00000296870	9606.ENSP00000398698	0	0	0	0	0	0	0	0.890	0.891
IL3	IL6	9606.ENSP00000296870	9606.ENSP00000385675	0	0	0	0	0	0	0	0.976	0.976
IL6	KITLG	9606.ENSP00000385675	9606.ENSP00000228280	0	0	0	0	0	0	0	0.861	0.861
IL6	STAT5B	9606.ENSP00000385675	9606.ENSP00000293328	0	0	0	0	0.049	0.117	0	0.736	0.759
IL6	TNF	9606.ENSP00000385675	9606.ENSP00000398698	0	0	0	0	0.125	0	0.900	0.941	0.994
KITLG	STAT5B	9606.ENSP00000228280	9606.ENSP00000293328	0	0	0	0	0	0	0.600	0.556	0.814
