#node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
IL10	IL2RA	9606.ENSP00000412237	9606.ENSP00000369293	0	0	0	0	0.088	0	0.600	0.768	0.908
IL10	STAT4	9606.ENSP00000412237	9606.ENSP00000376134	0	0	0	0	0	0.068	0.900	0.707	0.970
IL10	IL6	9606.ENSP00000412237	9606.ENSP00000385675	0	0	0	0	0.073	0	0.300	0.960	0.972
IL10	TNF	9606.ENSP00000412237	9606.ENSP00000398698	0	0	0	0	0.097	0	0.900	0.959	0.996
IL17A	IL2	9606.ENSP00000344192	9606.ENSP00000226730	0	0	0	0	0.077	0.457	0	0.883	0.936
IL17A	IL4	9606.ENSP00000344192	9606.ENSP00000231449	0	0	0	0	0	0	0	0.914	0.914
IL17A	IL21	9606.ENSP00000344192	9606.ENSP00000264497	0	0	0	0	0.099	0	0	0.788	0.800
IL17A	STAT3	9606.ENSP00000344192	9606.ENSP00000264657	0	0	0	0	0	0.730	0.900	0.813	0.994
IL17A	STAT5B	9606.ENSP00000344192	9606.ENSP00000293328	0	0	0	0	0	0.189	0	0.655	0.708
IL17A	IL23R	9606.ENSP00000344192	9606.ENSP00000321345	0	0	0	0	0	0	0	0.817	0.817
IL17A	STAT5A	9606.ENSP00000344192	9606.ENSP00000341208	0	0	0	0	0	0.189	0	0.705	0.751
IL17A	IL2RA	9606.ENSP00000344192	9606.ENSP00000369293	0	0	0	0	0	0	0	0.729	0.729
IL17A	STAT1	9606.ENSP00000344192	9606.ENSP00000354394	0	0	0	0	0	0.189	0	0.693	0.741
IL17A	TNF	9606.ENSP00000344192	9606.ENSP00000398698	0	0	0	0	0	0	0	0.989	0.989
IL17A	IL6	9606.ENSP00000344192	9606.ENSP00000385675	0	0	0	0	0.062	0	0.900	0.949	0.994
IL2	IL2RB	9606.ENSP00000226730	9606.ENSP00000216223	0	0	0	0	0	0.973	0.900	0.986	0.999
IL2	IL21	9606.ENSP00000226730	9606.ENSP00000264497	0	0	0	0	0.098	0	0	0.735	0.751
IL2	IL21R	9606.ENSP00000226730	9606.ENSP00000338010	0	0	0	0	0	0	0.600	0.559	0.816
IL2	IL23R	9606.ENSP00000226730	9606.ENSP00000321345	0	0	0	0	0	0	0.600	0.595	0.831
IL2	IL6	9606.ENSP00000226730	9606.ENSP00000385675	0	0	0	0	0	0	0	0.914	0.914
IL2	TNF	9606.ENSP00000226730	9606.ENSP00000398698	0	0	0	0	0	0	0	0.933	0.933
IL2	IL4	9606.ENSP00000226730	9606.ENSP00000231449	0	0	0	0	0.063	0	0	0.936	0.938
IL2	STAT1	9606.ENSP00000226730	9606.ENSP00000354394	0	0	0	0	0	0	0.900	0.702	0.968
IL2	STAT3	9606.ENSP00000226730	9606.ENSP00000264657	0	0	0	0	0	0	0.900	0.715	0.970
IL2	JAK1	9606.ENSP00000226730	9606.ENSP00000343204	0	0	0	0	0	0	0.900	0.843	0.983
IL2	STAT5A	9606.ENSP00000226730	9606.ENSP00000341208	0	0	0	0	0	0	0.900	0.837	0.983
IL2	STAT5B	9606.ENSP00000226730	9606.ENSP00000293328	0	0	0	0	0	0	0.900	0.944	0.994
IL2	JAK3	9606.ENSP00000226730	9606.ENSP00000391676	0	0	0	0	0	0	0.900	0.961	0.995
IL2	IL2RA	9606.ENSP00000226730	9606.ENSP00000369293	0	0	0	0	0.065	0.967	0.900	0.989	0.999
IL2	IL2RG	9606.ENSP00000226730	9606.ENSP00000363318	0	0	0	0	0	0.974	0.900	0.989	0.999
IL21	IL2RB	9606.ENSP00000264497	9606.ENSP00000216223	0	0	0	0	0	0	0.600	0.463	0.776
IL21	IL4	9606.ENSP00000264497	9606.ENSP00000231449	0	0	0	0	0	0	0	0.750	0.750
IL21	TNF	9606.ENSP00000264497	9606.ENSP00000398698	0	0	0	0	0	0	0	0.749	0.749
IL21	IL23R	9606.ENSP00000264497	9606.ENSP00000321345	0	0	0	0	0	0	0.600	0.420	0.758
IL21	IL2RA	9606.ENSP00000264497	9606.ENSP00000369293	0	0	0	0	0	0	0.600	0.460	0.774
IL21	IL6	9606.ENSP00000264497	9606.ENSP00000385675	0	0	0	0	0	0	0	0.799	0.799
IL21	STAT5B	9606.ENSP00000264497	9606.ENSP00000293328	0	0	0	0	0	0	0.600	0.526	0.802
IL21	STAT4	9606.ENSP00000264497	9606.ENSP00000376134	0	0	0	0	0	0	0.600	0.526	0.802
IL21	STAT5A	9606.ENSP00000264497	9606.ENSP00000341208	0	0	0	0	0	0	0.600	0.534	0.805
IL21	STAT1	9606.ENSP00000264497	9606.ENSP00000354394	0	0	0	0	0	0	0.600	0.565	0.818
IL21	JAK1	9606.ENSP00000264497	9606.ENSP00000343204	0	0	0	0	0	0	0.800	0.382	0.871
IL21	JAK3	9606.ENSP00000264497	9606.ENSP00000391676	0	0	0	0	0	0	0.800	0.429	0.881
IL21	STAT3	9606.ENSP00000264497	9606.ENSP00000264657	0	0	0	0	0	0	0.600	0.724	0.885
IL21	IL2RG	9606.ENSP00000264497	9606.ENSP00000363318	0	0	0	0	0	0.270	0.800	0.609	0.938
IL21	IL21R	9606.ENSP00000264497	9606.ENSP00000338010	0	0	0	0	0	0.835	0.800	0.921	0.997
IL21R	IL4	9606.ENSP00000338010	9606.ENSP00000231449	0	0	0	0	0	0	0.600	0.556	0.814
IL21R	STAT3	9606.ENSP00000338010	9606.ENSP00000264657	0	0	0	0	0	0	0.800	0.530	0.902
IL21R	STAT5B	9606.ENSP00000338010	9606.ENSP00000293328	0	0	0	0	0	0	0.600	0.458	0.774
IL21R	STAT5A	9606.ENSP00000338010	9606.ENSP00000341208	0	0	0	0	0	0	0.600	0.462	0.775
IL21R	IL6	9606.ENSP00000338010	9606.ENSP00000385675	0	0	0	0	0	0	0.600	0.464	0.776
IL21R	STAT1	9606.ENSP00000338010	9606.ENSP00000354394	0	0	0	0	0.062	0	0.600	0.458	0.779
IL21R	STAT4	9606.ENSP00000338010	9606.ENSP00000376134	0	0	0	0	0.062	0	0.600	0.461	0.780
IL21R	JAK3	9606.ENSP00000338010	9606.ENSP00000391676	0	0	0	0	0.107	0	0.800	0.468	0.896
IL21R	JAK1	9606.ENSP00000338010	9606.ENSP00000343204	0	0	0	0	0.062	0.462	0.800	0.536	0.947
IL21R	IL2RG	9606.ENSP00000338010	9606.ENSP00000363318	0	0	0	0	0.187	0.102	0.800	0.781	0.963
IL23R	IL4	9606.ENSP00000321345	9606.ENSP00000231449	0	0	0	0	0	0	0.600	0.602	0.833
IL23R	STAT3	9606.ENSP00000321345	9606.ENSP00000264657	0	0	0	0	0	0.213	0.900	0.741	0.977
IL23R	JAK1	9606.ENSP00000321345	9606.ENSP00000343204	0	0	0	0	0	0	0.600	0.391	0.745
IL23R	IL6	9606.ENSP00000321345	9606.ENSP00000385675	0	0	0	0	0	0	0.600	0.668	0.861
IL23R	STAT5A	9606.ENSP00000321345	9606.ENSP00000341208	0	0	0	0	0	0	0.900	0.460	0.943
IL23R	STAT1	9606.ENSP00000321345	9606.ENSP00000354394	0	0	0	0	0	0	0.900	0.507	0.948
IL23R	STAT4	9606.ENSP00000321345	9606.ENSP00000376134	0	0	0	0	0.062	0	0.900	0.653	0.964
IL2RA	IL2RB	9606.ENSP00000369293	9606.ENSP00000216223	0	0	0	0	0.089	0.463	0.900	0.986	0.999
IL2RA	IL4	9606.ENSP00000369293	9606.ENSP00000231449	0	0	0	0	0.064	0	0.600	0.753	0.899
IL2RA	STAT3	9606.ENSP00000369293	9606.ENSP00000264657	0	0	0	0	0	0.213	0.900	0.627	0.968
IL2RA	STAT5B	9606.ENSP00000369293	9606.ENSP00000293328	0	0	0	0	0	0.462	0.900	0.814	0.989
IL2RA	STAT5A	9606.ENSP00000369293	9606.ENSP00000341208	0	0	0	0	0	0.270	0.900	0.758	0.980
IL2RA	JAK1	9606.ENSP00000369293	9606.ENSP00000343204	0	0	0	0	0	0	0.900	0.520	0.949
IL2RA	STAT1	9606.ENSP00000369293	9606.ENSP00000354394	0	0	0	0	0	0	0.900	0.475	0.945
IL2RA	IL2RG	9606.ENSP00000369293	9606.ENSP00000363318	0	0	0	0	0.139	0	0.900	0.983	0.998
IL2RA	TNF	9606.ENSP00000369293	9606.ENSP00000398698	0	0	0	0	0.145	0	0	0.737	0.765
IL2RA	IL6	9606.ENSP00000369293	9606.ENSP00000385675	0	0	0	0	0	0	0.600	0.680	0.866
IL2RA	JAK3	9606.ENSP00000369293	9606.ENSP00000391676	0	0	0	0	0.098	0	0.900	0.897	0.989
IL2RB	IL6	9606.ENSP00000216223	9606.ENSP00000385675	0	0	0	0	0	0	0.600	0.413	0.755
IL2RB	IL4	9606.ENSP00000216223	9606.ENSP00000231449	0	0	0	0	0.063	0	0.600	0.630	0.849
IL2RB	STAT1	9606.ENSP00000216223	9606.ENSP00000354394	0	0	0	0	0.064	0.270	0.900	0.365	0.950
IL2RB	STAT5B	9606.ENSP00000216223	9606.ENSP00000293328	0	0	0	0	0.062	0.270	0.900	0.648	0.972
IL2RB	STAT3	9606.ENSP00000216223	9606.ENSP00000264657	0	0	0	0	0.060	0.270	0.900	0.654	0.973
IL2RB	JAK3	9606.ENSP00000216223	9606.ENSP00000391676	0	0	0	0	0.115	0.462	0.900	0.793	0.988
IL2RB	STAT5A	9606.ENSP00000216223	9606.ENSP00000341208	0	0	0	0	0.095	0.486	0.900	0.810	0.990
IL2RB	JAK1	9606.ENSP00000216223	9606.ENSP00000343204	0	0	0	0	0.049	0.870	0.900	0.818	0.997
IL2RB	IL2RG	9606.ENSP00000216223	9606.ENSP00000363318	0	0	0	0	0.299	0.939	0.900	0.988	0.999
IL2RG	IL4	9606.ENSP00000363318	9606.ENSP00000231449	0	0	0	0	0	0.938	0.900	0.984	0.999
IL2RG	STAT3	9606.ENSP00000363318	9606.ENSP00000264657	0	0	0	0	0.062	0	0.900	0.466	0.945
IL2RG	STAT5B	9606.ENSP00000363318	9606.ENSP00000293328	0	0	0	0	0.067	0	0.900	0.722	0.971
IL2RG	STAT5A	9606.ENSP00000363318	9606.ENSP00000341208	0	0	0	0	0.187	0.213	0.900	0.679	0.976
IL2RG	JAK1	9606.ENSP00000363318	9606.ENSP00000343204	0	0	0	0	0	0.462	0.900	0.924	0.995
IL2RG	STAT1	9606.ENSP00000363318	9606.ENSP00000354394	0	0	0	0	0.066	0.213	0.900	0.436	0.953
IL2RG	STAT4	9606.ENSP00000363318	9606.ENSP00000376134	0	0	0	0	0.085	0	0.600	0.294	0.719
IL2RG	IL6	9606.ENSP00000363318	9606.ENSP00000385675	0	0	0	0	0.062	0	0.600	0.466	0.782
IL2RG	JAK3	9606.ENSP00000363318	9606.ENSP00000391676	0	0	0	0	0.152	0.675	0.900	0.989	0.999
IL4	STAT1	9606.ENSP00000231449	9606.ENSP00000354394	0	0	0	0	0	0	0	0.717	0.717
IL4	STAT3	9606.ENSP00000231449	9606.ENSP00000264657	0	0	0	0	0	0	0.600	0.736	0.890
IL4	JAK3	9606.ENSP00000231449	9606.ENSP00000391676	0	0	0	0	0	0	0.900	0.663	0.964
IL4	STAT5B	9606.ENSP00000231449	9606.ENSP00000293328	0	0	0	0	0	0	0.900	0.689	0.967
IL4	STAT5A	9606.ENSP00000231449	9606.ENSP00000341208	0	0	0	0	0	0	0.900	0.689	0.967
IL4	JAK1	9606.ENSP00000231449	9606.ENSP00000343204	0	0	0	0	0	0	0.900	0.746	0.973
IL4	IL6	9606.ENSP00000231449	9606.ENSP00000385675	0	0	0	0	0	0	0.900	0.916	0.991
IL4	TNF	9606.ENSP00000231449	9606.ENSP00000398698	0	0	0	0	0	0	0.900	0.933	0.993
IL6	STAT3	9606.ENSP00000385675	9606.ENSP00000264657	0	0	0	0	0	0.182	0.900	0.917	0.992
IL6	STAT5B	9606.ENSP00000385675	9606.ENSP00000293328	0	0	0	0	0.049	0.117	0	0.736	0.759
IL6	STAT5A	9606.ENSP00000385675	9606.ENSP00000341208	0	0	0	0	0.049	0.117	0	0.737	0.760
IL6	JAK1	9606.ENSP00000385675	9606.ENSP00000343204	0	0	0	0	0.062	0.189	0.900	0.744	0.978
IL6	STAT1	9606.ENSP00000385675	9606.ENSP00000354394	0	0	0	0	0.062	0.117	0.900	0.846	0.985
IL6	STAT4	9606.ENSP00000385675	9606.ENSP00000376134	0	0	0	0	0	0.117	0	0.732	0.753
IL6	JAK3	9606.ENSP00000385675	9606.ENSP00000391676	0	0	0	0	0.062	0	0.900	0.619	0.961
IL6	TNF	9606.ENSP00000385675	9606.ENSP00000398698	0	0	0	0	0.125	0	0.900	0.941	0.994
JAK1	STAT3	9606.ENSP00000343204	9606.ENSP00000264657	0	0	0	0	0.097	0.887	0.900	0.988	0.999
JAK1	STAT5B	9606.ENSP00000343204	9606.ENSP00000293328	0	0	0	0	0.089	0.759	0.900	0.899	0.997
JAK1	STAT5A	9606.ENSP00000343204	9606.ENSP00000341208	0	0	0	0	0.062	0.822	0.900	0.930	0.998
JAK1	TNF	9606.ENSP00000343204	9606.ENSP00000398698	0	0	0	0	0	0.242	0	0.624	0.703
JAK1	JAK3	9606.ENSP00000343204	9606.ENSP00000391676	0	0	0	0.892	0.062	0.462	0.900	0.976	0.950
JAK1	STAT4	9606.ENSP00000343204	9606.ENSP00000376134	0	0	0	0	0	0.140	0.800	0.801	0.962
JAK1	STAT1	9606.ENSP00000343204	9606.ENSP00000354394	0	0	0	0	0.082	0.711	0.900	0.990	0.999
JAK3	STAT3	9606.ENSP00000391676	9606.ENSP00000264657	0	0	0	0	0.062	0.517	0.900	0.963	0.998
JAK3	STAT5B	9606.ENSP00000391676	9606.ENSP00000293328	0	0	0	0	0.062	0.775	0.900	0.972	0.999
JAK3	STAT5A	9606.ENSP00000391676	9606.ENSP00000341208	0	0	0	0	0.091	0.911	0.900	0.889	0.998
JAK3	STAT1	9606.ENSP00000391676	9606.ENSP00000354394	0	0	0	0	0.062	0.140	0.900	0.803	0.982
JAK3	STAT4	9606.ENSP00000391676	9606.ENSP00000376134	0	0	0	0	0.069	0.140	0.800	0.654	0.937
STAT1	STAT3	9606.ENSP00000354394	9606.ENSP00000264657	0	0	0	0.948	0.062	0.882	0.900	0.989	0.988
STAT1	STAT5B	9606.ENSP00000354394	9606.ENSP00000293328	0	0	0	0.740	0.062	0.213	0.900	0.968	0.939
STAT1	STAT5A	9606.ENSP00000354394	9606.ENSP00000341208	0	0	0	0.729	0.062	0.600	0.900	0.913	0.969
STAT1	STAT4	9606.ENSP00000354394	9606.ENSP00000376134	0	0	0	0.945	0.056	0.345	0.800	0.790	0.871
STAT1	TNF	9606.ENSP00000354394	9606.ENSP00000398698	0	0	0	0	0.062	0	0.900	0.802	0.979
STAT3	STAT4	9606.ENSP00000264657	9606.ENSP00000376134	0	0	0	0.935	0	0.213	0.900	0.949	0.922
STAT3	TNF	9606.ENSP00000264657	9606.ENSP00000398698	0	0	0	0	0	0	0.650	0.839	0.941
STAT3	STAT5A	9606.ENSP00000264657	9606.ENSP00000341208	0	0	0	0.745	0.096	0.213	0.900	0.970	0.941
STAT3	STAT5B	9606.ENSP00000264657	9606.ENSP00000293328	0	0	0	0.749	0.062	0.600	0.900	0.974	0.969
STAT4	STAT5B	9606.ENSP00000376134	9606.ENSP00000293328	0	0	0	0.754	0	0	0.800	0.782	0.838
STAT4	STAT5A	9606.ENSP00000376134	9606.ENSP00000341208	0	0	0	0.736	0	0	0.800	0.839	0.843
STAT5A	STAT5B	9606.ENSP00000341208	9606.ENSP00000293328	0	0	0	0.985	0.112	0.403	0.900	0.927	0.943
