#node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
CCR1	IL1RN	9606.ENSP00000296140	9606.ENSP00000259206	0	0	0	0	0.346	0	0.900	0.341	0.953
CCR1	CCR5	9606.ENSP00000296140	9606.ENSP00000292303	0	0	0	0.956	0.335	0	0.800	0.918	0.866
CCR1	TNF	9606.ENSP00000296140	9606.ENSP00000398698	0	0	0	0	0.174	0	0	0.685	0.729
CCR1	TNFRSF1B	9606.ENSP00000296140	9606.ENSP00000365435	0	0	0	0	0.211	0	0.900	0.321	0.941
CCR1	IL10	9606.ENSP00000296140	9606.ENSP00000412237	0	0	0	0	0.062	0	0.900	0.587	0.957
CCR2	IL1RN	9606.ENSP00000292301	9606.ENSP00000259206	0	0	0	0	0.175	0	0.900	0.385	0.944
CCR2	TNF	9606.ENSP00000292301	9606.ENSP00000398698	0	0	0	0	0.090	0	0	0.744	0.758
CCR2	CCR5	9606.ENSP00000292301	9606.ENSP00000292303	0	0	0	0.968	0.328	0.213	0.600	0.988	0.777
CCR2	TNFRSF1B	9606.ENSP00000292301	9606.ENSP00000365435	0	0	0	0	0.142	0	0.900	0.322	0.936
CCR2	IL10	9606.ENSP00000292301	9606.ENSP00000412237	0	0	0	0	0.062	0	0.900	0.728	0.972
CCR5	IL1RN	9606.ENSP00000292303	9606.ENSP00000259206	0	0	0	0	0.230	0	0.900	0.334	0.944
CCR5	TNF	9606.ENSP00000292303	9606.ENSP00000398698	0	0	0	0	0.194	0	0	0.770	0.807
CCR5	TNFRSF1B	9606.ENSP00000292303	9606.ENSP00000365435	0	0	0	0	0.211	0	0.900	0.339	0.943
CCR5	IL10	9606.ENSP00000292303	9606.ENSP00000412237	0	0	0	0	0.104	0	0.900	0.709	0.971
ICAM1	TNF	9606.ENSP00000264832	9606.ENSP00000398698	0	0	0	0	0.119	0	0	0.878	0.888
ICAM1	IL6R	9606.ENSP00000264832	9606.ENSP00000357470	0	0	0	0	0.072	0	0.900	0.468	0.946
ICAM1	TNFRSF1B	9606.ENSP00000264832	9606.ENSP00000365435	0	0	0	0	0.117	0	0.900	0.564	0.958
ICAM1	IL10	9606.ENSP00000264832	9606.ENSP00000412237	0	0	0	0	0	0	0.900	0.775	0.976
IL10	TNFRSF1A	9606.ENSP00000412237	9606.ENSP00000162749	0	0	0	0	0	0	0.900	0.671	0.965
IL10	IL1RN	9606.ENSP00000412237	9606.ENSP00000259206	0	0	0	0	0.080	0	0.900	0.770	0.977
IL10	IL6R	9606.ENSP00000412237	9606.ENSP00000357470	0	0	0	0	0.062	0	0.600	0.615	0.843
IL10	TNFRSF1B	9606.ENSP00000412237	9606.ENSP00000365435	0	0	0	0	0.076	0	0.900	0.603	0.960
IL10	TNF	9606.ENSP00000412237	9606.ENSP00000398698	0	0	0	0	0.097	0	0.900	0.959	0.996
IL10	LTA	9606.ENSP00000412237	9606.ENSP00000403495	0	0	0	0	0.081	0	0	0.909	0.913
IL1RN	TNF	9606.ENSP00000259206	9606.ENSP00000398698	0	0	0	0	0.201	0	0	0.733	0.778
IL1RN	TNFRSF1B	9606.ENSP00000259206	9606.ENSP00000365435	0	0	0	0	0.134	0	0.900	0.501	0.953
IL6R	TNF	9606.ENSP00000357470	9606.ENSP00000398698	0	0	0	0	0.076	0.189	0	0.687	0.745
IL6R	TNFRSF1B	9606.ENSP00000357470	9606.ENSP00000365435	0	0	0	0	0.117	0	0.900	0.543	0.956
KRT18	TRADD	9606.ENSP00000373487	9606.ENSP00000341268	0	0	0	0	0	0.282	0	0.674	0.756
KRT18	TNFRSF1B	9606.ENSP00000373487	9606.ENSP00000365435	0	0	0	0	0	0.270	0	0.930	0.947
LTA	TNFRSF1A	9606.ENSP00000403495	9606.ENSP00000162749	0	0	0	0	0.062	0.994	0.800	0.994	0.999
LTA	TRAF2	9606.ENSP00000403495	9606.ENSP00000247668	0	0	0	0	0.066	0	0.900	0.238	0.922
LTA	RIPK1	9606.ENSP00000403495	9606.ENSP00000259808	0	0	0	0	0.059	0.461	0.900	0.369	0.963
LTA	TRAF1	9606.ENSP00000403495	9606.ENSP00000362994	0	0	0	0	0.174	0	0.900	0.327	0.939
LTA	TNFRSF1B	9606.ENSP00000403495	9606.ENSP00000365435	0	0	0	0	0.111	0.852	0.900	0.811	0.997
LTA	TANK	9606.ENSP00000403495	9606.ENSP00000376505	0	0	0	0	0	0	0.900	0.096	0.905
LTA	TNF	9606.ENSP00000403495	9606.ENSP00000398698	0	0	0	0.759	0.282	0.270	0.800	0.830	0.908
LTA	TRAF3	9606.ENSP00000403495	9606.ENSP00000454207	0	0	0	0	0	0	0.900	0.254	0.922
RIPK1	TNFRSF1A	9606.ENSP00000259808	9606.ENSP00000162749	0	0	0	0	0.081	0.998	0.900	0.989	0.999
RIPK1	TRAF2	9606.ENSP00000259808	9606.ENSP00000247668	0	0	0	0	0.062	0.921	0.900	0.988	0.999
RIPK1	TNFRSF1B	9606.ENSP00000259808	9606.ENSP00000365435	0	0	0	0	0.062	0.282	0.900	0.270	0.944
RIPK1	TANK	9606.ENSP00000259808	9606.ENSP00000376505	0	0	0	0	0.065	0.182	0.900	0.768	0.979
RIPK1	TRAF3	9606.ENSP00000259808	9606.ENSP00000454207	0	0	0	0	0.062	0.441	0.900	0.672	0.980
RIPK1	TRAF1	9606.ENSP00000259808	9606.ENSP00000362994	0	0	0	0	0.086	0.629	0.900	0.602	0.984
RIPK1	TNF	9606.ENSP00000259808	9606.ENSP00000398698	0	0	0	0	0.062	0.935	0.900	0.817	0.998
RIPK1	TRADD	9606.ENSP00000259808	9606.ENSP00000341268	0	0	0	0	0.069	0.881	0.900	0.989	0.999
TANK	TNFRSF1A	9606.ENSP00000376505	9606.ENSP00000162749	0	0	0	0	0	0.678	0.900	0.609	0.986
TANK	TRAF2	9606.ENSP00000376505	9606.ENSP00000247668	0	0	0	0	0	0.894	0.900	0.274	0.991
TANK	TRADD	9606.ENSP00000376505	9606.ENSP00000341268	0	0	0	0	0	0	0.900	0.886	0.988
TANK	TRAF1	9606.ENSP00000376505	9606.ENSP00000362994	0	0	0	0	0	0.876	0.900	0.943	0.999
TANK	TNFRSF1B	9606.ENSP00000376505	9606.ENSP00000365435	0	0	0	0	0	0	0.900	0.403	0.937
TANK	TNF	9606.ENSP00000376505	9606.ENSP00000398698	0	0	0	0	0	0.862	0.900	0.421	0.991
TANK	TRAF3	9606.ENSP00000376505	9606.ENSP00000454207	0	0	0	0	0	0.872	0.900	0.989	0.999
TNF	TNFRSF1A	9606.ENSP00000398698	9606.ENSP00000162749	0	0	0	0	0.062	0.994	0.900	0.994	0.999
TNF	TRAF2	9606.ENSP00000398698	9606.ENSP00000247668	0	0	0	0	0.066	0.897	0.900	0.854	0.998
TNF	TRADD	9606.ENSP00000398698	9606.ENSP00000341268	0	0	0	0	0.070	0.900	0.900	0.993	0.999
TNF	TRAF1	9606.ENSP00000398698	9606.ENSP00000362994	0	0	0	0	0.224	0	0.900	0.635	0.969
TNF	TNFRSF1B	9606.ENSP00000398698	9606.ENSP00000365435	0	0	0	0	0.161	0.978	0.900	0.994	0.999
TNF	TRAF3	9606.ENSP00000398698	9606.ENSP00000454207	0	0	0	0	0	0.270	0.600	0.617	0.878
TNFRSF1A	TRAF3	9606.ENSP00000162749	9606.ENSP00000454207	0	0	0	0	0.062	0.287	0	0.835	0.880
TNFRSF1A	TRAF1	9606.ENSP00000162749	9606.ENSP00000362994	0	0	0	0	0.062	0.700	0.900	0.888	0.996
TNFRSF1A	TNFRSF1B	9606.ENSP00000162749	9606.ENSP00000365435	0	0	0	0	0.063	0.270	0.900	0.984	0.998
TNFRSF1A	TRAF2	9606.ENSP00000162749	9606.ENSP00000247668	0	0	0	0	0.062	0.922	0.900	0.978	0.999
TNFRSF1A	TRADD	9606.ENSP00000162749	9606.ENSP00000341268	0	0	0	0	0.078	0.919	0.900	0.990	0.999
TNFRSF1B	TRAF2	9606.ENSP00000365435	9606.ENSP00000247668	0	0	0	0	0.051	0.881	0.900	0.882	0.998
TNFRSF1B	TRADD	9606.ENSP00000365435	9606.ENSP00000341268	0	0	0	0	0.063	0.270	0.900	0.720	0.978
TNFRSF1B	TRAF1	9606.ENSP00000365435	9606.ENSP00000362994	0	0	0	0	0.138	0.761	0.900	0.982	0.999
TNFRSF1B	TRAF3	9606.ENSP00000365435	9606.ENSP00000454207	0	0	0	0	0	0.270	0.900	0.653	0.972
TRADD	TRAF2	9606.ENSP00000341268	9606.ENSP00000247668	0	0	0	0	0.062	0.980	0.900	0.990	0.999
TRADD	TRAF3	9606.ENSP00000341268	9606.ENSP00000454207	0	0	0	0	0.064	0.469	0.800	0.921	0.991
TRADD	TRAF1	9606.ENSP00000341268	9606.ENSP00000362994	0	0	0	0	0.110	0.500	0.900	0.920	0.996
TRAF1	TRAF2	9606.ENSP00000362994	9606.ENSP00000247668	0	0	0	0.873	0	0.987	0.900	0.970	0.998
TRAF1	TRAF3	9606.ENSP00000362994	9606.ENSP00000454207	0	0	0	0.836	0.076	0.496	0.900	0.947	0.957
TRAF2	TRAF3	9606.ENSP00000247668	9606.ENSP00000454207	0	0	0	0.843	0.062	0.810	0.900	0.978	0.983
