#node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
TNFRSF13B	TRAF6	9606.ENSP00000261652	9606.ENSP00000433623	0	0	0	0	0	0.501	0.900	0.515	0.973
TNFRSF13B	TNFSF13	9606.ENSP00000261652	9606.ENSP00000343505	0	0	0	0	0	0.270	0.900	0.856	0.988
TNFRSF13B	TNFRSF13C	9606.ENSP00000261652	9606.ENSP00000291232	0	0	0	0	0.089	0	0	0.990	0.990
TNFRSF13B	TNFSF13B	9606.ENSP00000261652	9606.ENSP00000365048	0	0	0	0	0	0.791	0.900	0.989	0.999
TNFRSF13C	TNFRSF17	9606.ENSP00000291232	9606.ENSP00000053243	0	0	0	0	0.070	0	0	0.977	0.977
TNFRSF13C	TRAF2	9606.ENSP00000291232	9606.ENSP00000247668	0	0	0	0	0.064	0.345	0.800	0.373	0.912
TNFRSF13C	TNFSF13	9606.ENSP00000291232	9606.ENSP00000343505	0	0	0	0	0	0	0	0.738	0.738
TNFRSF13C	TRAF6	9606.ENSP00000291232	9606.ENSP00000433623	0	0	0	0	0.049	0.182	0	0.827	0.853
TNFRSF13C	TRAF3	9606.ENSP00000291232	9606.ENSP00000454207	0	0	0	0	0.049	0.822	0.800	0.988	0.999
TNFRSF13C	TNFSF13B	9606.ENSP00000291232	9606.ENSP00000365048	0	0	0	0	0.063	0.969	0.800	0.990	0.999
TNFRSF17	TRAF6	9606.ENSP00000053243	9606.ENSP00000433623	0	0	0	0	0	0.283	0.900	0.220	0.939
TNFRSF17	TRAF5	9606.ENSP00000053243	9606.ENSP00000261464	0	0	0	0	0	0.283	0.900	0.306	0.945
TNFRSF17	TRAF3	9606.ENSP00000053243	9606.ENSP00000454207	0	0	0	0	0	0.320	0.900	0.495	0.962
TNFRSF17	TNFSF13	9606.ENSP00000053243	9606.ENSP00000343505	0	0	0	0	0	0.213	0.900	0.721	0.976
TNFRSF17	TNFSF13B	9606.ENSP00000053243	9606.ENSP00000365048	0	0	0	0	0.062	0.949	0.900	0.989	0.999
TNFSF13	TRAF2	9606.ENSP00000343505	9606.ENSP00000247668	0	0	0	0	0	0	0.900	0.075	0.903
TNFSF13	TRAF5	9606.ENSP00000343505	9606.ENSP00000261464	0	0	0	0	0	0	0.900	0.107	0.906
TNFSF13	TNFSF13B	9606.ENSP00000343505	9606.ENSP00000365048	0	0	0	0.726	0.100	0.270	0.600	0.726	0.770
TNFSF13	TRAF6	9606.ENSP00000343505	9606.ENSP00000433623	0	0	0	0	0	0	0.900	0.145	0.910
TNFSF13	TRAF3	9606.ENSP00000343505	9606.ENSP00000454207	0	0	0	0	0	0	0.900	0.170	0.913
TNFSF13B	TRAF2	9606.ENSP00000365048	9606.ENSP00000247668	0	0	0	0	0.062	0	0.900	0.343	0.932
TNFSF13B	TRAF5	9606.ENSP00000365048	9606.ENSP00000261464	0	0	0	0	0	0	0.900	0.418	0.939
TNFSF13B	TRAF6	9606.ENSP00000365048	9606.ENSP00000433623	0	0	0	0	0	0	0.900	0.461	0.943
TNFSF13B	TRAF3	9606.ENSP00000365048	9606.ENSP00000454207	0	0	0	0	0	0	0.900	0.726	0.971
TRAF2	TRAF5	9606.ENSP00000247668	9606.ENSP00000261464	0	0	0	0.840	0.049	0.683	0.900	0.941	0.972
TRAF2	TRAF3	9606.ENSP00000247668	9606.ENSP00000454207	0	0	0	0.843	0.062	0.810	0.900	0.978	0.983
TRAF2	TRAF6	9606.ENSP00000247668	9606.ENSP00000433623	0	0	0	0.735	0	0.872	0.900	0.704	0.989
TRAF3	TRAF5	9606.ENSP00000454207	9606.ENSP00000261464	0	0	0	0.910	0	0.875	0.900	0.944	0.988
TRAF3	TRAF6	9606.ENSP00000454207	9606.ENSP00000433623	0	0	0	0.713	0.062	0.182	0.900	0.991	0.940
TRAF5	TRAF6	9606.ENSP00000261464	9606.ENSP00000433623	0	0	0	0.694	0	0.674	0.900	0.956	0.975
