#node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
CD19	IL7R	9606.ENSP00000437940	9606.ENSP00000306157	0	0	0	0	0.070	0	0	0.805	0.811
CD19	CD28	9606.ENSP00000437940	9606.ENSP00000324890	0	0	0	0	0.092	0	0	0.831	0.840
CD19	CR2	9606.ENSP00000437940	9606.ENSP00000356024	0	0	0	0	0.160	0.678	0.600	0.994	0.999
CD19	CD2	9606.ENSP00000437940	9606.ENSP00000358490	0	0	0	0	0.160	0	0	0.802	0.826
CD19	CD8A	9606.ENSP00000437940	9606.ENSP00000386559	0	0	0	0	0.090	0	0	0.913	0.917
CD19	TNF	9606.ENSP00000437940	9606.ENSP00000398698	0	0	0	0	0.094	0	0	0.765	0.778
CD2	CD4	9606.ENSP00000358490	9606.ENSP00000011653	0	0	0	0	0.338	0.213	0	0.861	0.921
CD2	CD38	9606.ENSP00000358490	9606.ENSP00000226279	0	0	0	0	0.106	0	0	0.689	0.710
CD2	IL2	9606.ENSP00000358490	9606.ENSP00000226730	0	0	0	0	0.069	0	0	0.741	0.749
CD2	CD27	9606.ENSP00000358490	9606.ENSP00000266557	0	0	0	0	0.540	0	0	0.677	0.845
CD2	CTLA4	9606.ENSP00000358490	9606.ENSP00000303939	0	0	0	0	0.343	0	0	0.893	0.926
CD2	IL7R	9606.ENSP00000358490	9606.ENSP00000306157	0	0	0	0	0.551	0	0	0.517	0.773
CD2	CD28	9606.ENSP00000358490	9606.ENSP00000324890	0	0	0	0	0.150	0	0.900	0.903	0.991
CD2	CD8A	9606.ENSP00000358490	9606.ENSP00000386559	0	0	0	0	0.807	0	0	0.857	0.971
CD27	CD4	9606.ENSP00000266557	9606.ENSP00000011653	0	0	0	0	0.088	0	0	0.871	0.878
CD27	CD38	9606.ENSP00000266557	9606.ENSP00000226279	0	0	0	0	0.067	0	0	0.878	0.881
CD27	IL2	9606.ENSP00000266557	9606.ENSP00000226730	0	0	0	0	0	0	0	0.799	0.800
CD27	CD69	9606.ENSP00000266557	9606.ENSP00000228434	0	0	0	0	0.128	0	0	0.771	0.792
CD27	SELL	9606.ENSP00000266557	9606.ENSP00000236147	0	0	0	0	0.170	0	0	0.827	0.850
CD27	CD70	9606.ENSP00000266557	9606.ENSP00000245903	0	0	0	0	0	0.675	0.800	0.989	0.999
CD27	TRAF2	9606.ENSP00000266557	9606.ENSP00000247668	0	0	0	0	0	0.755	0	0.432	0.855
CD27	TNFRSF4	9606.ENSP00000266557	9606.ENSP00000368538	0	0	0	0	0.100	0	0	0.780	0.794
CD27	TNF	9606.ENSP00000266557	9606.ENSP00000398698	0	0	0	0	0.076	0	0	0.795	0.803
CD27	TRAF3	9606.ENSP00000266557	9606.ENSP00000454207	0	0	0	0	0	0.496	0	0.627	0.804
CD27	CR2	9606.ENSP00000266557	9606.ENSP00000356024	0	0	0	0	0.085	0	0	0.798	0.808
CD27	IL7R	9606.ENSP00000266557	9606.ENSP00000306157	0	0	0	0	0.140	0	0	0.808	0.828
CD27	CTLA4	9606.ENSP00000266557	9606.ENSP00000303939	0	0	0	0	0.097	0	0	0.857	0.865
CD27	CD28	9606.ENSP00000266557	9606.ENSP00000324890	0	0	0	0	0.087	0	0	0.865	0.872
CD27	CD8A	9606.ENSP00000266557	9606.ENSP00000386559	0	0	0	0	0.195	0	0	0.858	0.880
CD27	SIVA1	9606.ENSP00000266557	9606.ENSP00000329213	0	0	0	0	0	0.500	0	0.961	0.979
CD28	CD4	9606.ENSP00000324890	9606.ENSP00000011653	0	0	0	0	0.169	0.213	0.900	0.948	0.996
CD28	CD38	9606.ENSP00000324890	9606.ENSP00000226279	0	0	0	0	0.076	0	0	0.728	0.739
CD28	IL2	9606.ENSP00000324890	9606.ENSP00000226730	0	0	0	0	0.063	0	0	0.912	0.914
CD28	CD69	9606.ENSP00000324890	9606.ENSP00000228434	0	0	0	0	0.228	0	0	0.856	0.884
CD28	SELL	9606.ENSP00000324890	9606.ENSP00000236147	0	0	0	0	0.107	0	0	0.849	0.860
CD28	CTLA4	9606.ENSP00000324890	9606.ENSP00000303939	0	0	0	0.689	0.127	0	0.900	0.983	0.936
CD28	IL7R	9606.ENSP00000324890	9606.ENSP00000306157	0	0	0	0	0.161	0	0	0.739	0.771
CD28	TNF	9606.ENSP00000324890	9606.ENSP00000398698	0	0	0	0	0.062	0	0	0.833	0.837
CD28	TNFRSF4	9606.ENSP00000324890	9606.ENSP00000368538	0	0	0	0	0.062	0	0	0.914	0.916
CD28	CD8A	9606.ENSP00000324890	9606.ENSP00000386559	0	0	0	0	0.086	0	0.900	0.917	0.991
CD38	CD4	9606.ENSP00000226279	9606.ENSP00000011653	0	0	0	0	0.077	0.213	0	0.872	0.899
CD38	SELL	9606.ENSP00000226279	9606.ENSP00000236147	0	0	0	0	0.105	0	0	0.681	0.702
CD38	CTLA4	9606.ENSP00000226279	9606.ENSP00000303939	0	0	0	0	0.065	0	0	0.710	0.717
CD38	CD69	9606.ENSP00000226279	9606.ENSP00000228434	0	0	0	0	0.140	0	0	0.723	0.751
CD38	CR2	9606.ENSP00000226279	9606.ENSP00000356024	0	0	0	0	0.066	0	0	0.759	0.766
CD38	CD8A	9606.ENSP00000226279	9606.ENSP00000386559	0	0	0	0	0.082	0	0	0.857	0.863
CD4	CD70	9606.ENSP00000011653	9606.ENSP00000245903	0	0	0	0	0	0	0	0.701	0.701
CD4	CR2	9606.ENSP00000011653	9606.ENSP00000356024	0	0	0	0	0.049	0	0	0.824	0.826
CD4	TNFRSF4	9606.ENSP00000011653	9606.ENSP00000368538	0	0	0	0	0.139	0	0	0.810	0.829
CD4	CD69	9606.ENSP00000011653	9606.ENSP00000228434	0	0	0	0	0.098	0	0	0.886	0.893
CD4	SELL	9606.ENSP00000011653	9606.ENSP00000236147	0	0	0	0	0.166	0.213	0	0.883	0.917
CD4	IL2	9606.ENSP00000011653	9606.ENSP00000226730	0	0	0	0	0	0	0	0.918	0.918
CD4	CTLA4	9606.ENSP00000011653	9606.ENSP00000303939	0	0	0	0	0.132	0	0	0.920	0.927
CD4	TNF	9606.ENSP00000011653	9606.ENSP00000398698	0	0	0	0	0.098	0	0	0.931	0.935
CD4	IL7R	9606.ENSP00000011653	9606.ENSP00000306157	0	0	0	0	0.242	0	0.500	0.872	0.947
CD4	CD8A	9606.ENSP00000011653	9606.ENSP00000386559	0	0	0	0	0.116	0.369	0.900	0.919	0.994
CD69	IL2	9606.ENSP00000228434	9606.ENSP00000226730	0	0	0	0	0	0	0	0.859	0.859
CD69	IL7R	9606.ENSP00000228434	9606.ENSP00000306157	0	0	0	0	0.107	0	0	0.743	0.761
CD69	TNF	9606.ENSP00000228434	9606.ENSP00000398698	0	0	0	0	0.160	0	0	0.760	0.789
CD69	CTLA4	9606.ENSP00000228434	9606.ENSP00000303939	0	0	0	0	0.127	0	0	0.857	0.869
CD69	CD8A	9606.ENSP00000228434	9606.ENSP00000386559	0	0	0	0	0.096	0	0	0.876	0.883
CD69	SELL	9606.ENSP00000228434	9606.ENSP00000236147	0	0	0	0	0.314	0	0	0.873	0.909
CD70	TNFRSF4	9606.ENSP00000245903	9606.ENSP00000368538	0	0	0	0	0	0	0	0.719	0.719
CD70	CD8A	9606.ENSP00000245903	9606.ENSP00000386559	0	0	0	0	0	0	0	0.760	0.760
CD70	TNF	9606.ENSP00000245903	9606.ENSP00000398698	0	0	0	0	0.077	0	0	0.823	0.830
CD8A	IL2	9606.ENSP00000386559	9606.ENSP00000226730	0	0	0	0	0	0	0.900	0.915	0.991
CD8A	SELL	9606.ENSP00000386559	9606.ENSP00000236147	0	0	0	0	0.128	0	0	0.877	0.888
CD8A	CTLA4	9606.ENSP00000386559	9606.ENSP00000303939	0	0	0	0	0.111	0	0	0.919	0.925
CD8A	IL7R	9606.ENSP00000386559	9606.ENSP00000306157	0	0	0	0	0.160	0	0	0.858	0.875
CD8A	CR2	9606.ENSP00000386559	9606.ENSP00000356024	0	0	0	0	0.081	0	0	0.777	0.786
CD8A	TNFRSF4	9606.ENSP00000386559	9606.ENSP00000368538	0	0	0	0	0.076	0	0	0.760	0.769
CD8A	TNF	9606.ENSP00000386559	9606.ENSP00000398698	0	0	0	0	0.060	0	0	0.886	0.888
CTLA4	IL2	9606.ENSP00000303939	9606.ENSP00000226730	0	0	0	0	0.083	0	0	0.914	0.918
CTLA4	SELL	9606.ENSP00000303939	9606.ENSP00000236147	0	0	0	0	0.096	0	0	0.857	0.865
CTLA4	IL7R	9606.ENSP00000303939	9606.ENSP00000306157	0	0	0	0	0.100	0	0	0.803	0.815
CTLA4	TNF	9606.ENSP00000303939	9606.ENSP00000398698	0	0	0	0	0.076	0	0	0.834	0.840
CTLA4	TNFRSF4	9606.ENSP00000303939	9606.ENSP00000368538	0	0	0	0	0.117	0	0	0.894	0.904
IL2	TNFRSF4	9606.ENSP00000226730	9606.ENSP00000368538	0	0	0	0	0.069	0	0	0.715	0.723
IL2	SELL	9606.ENSP00000226730	9606.ENSP00000236147	0	0	0	0	0	0	0	0.827	0.827
IL2	IL7R	9606.ENSP00000226730	9606.ENSP00000306157	0	0	0	0	0	0	0.600	0.802	0.917
IL2	TNF	9606.ENSP00000226730	9606.ENSP00000398698	0	0	0	0	0	0	0	0.933	0.933
IL7R	SELL	9606.ENSP00000306157	9606.ENSP00000236147	0	0	0	0	0.167	0	0	0.833	0.855
IL7R	TNF	9606.ENSP00000306157	9606.ENSP00000398698	0	0	0	0	0.090	0	0	0.748	0.761
SELL	TNF	9606.ENSP00000236147	9606.ENSP00000398698	0	0	0	0	0.098	0	0	0.778	0.791
TNF	TRAF2	9606.ENSP00000398698	9606.ENSP00000247668	0	0	0	0	0.066	0.897	0.900	0.854	0.998
TNF	TNFRSF4	9606.ENSP00000398698	9606.ENSP00000368538	0	0	0	0	0.182	0	0	0.721	0.762
TNF	TRAF3	9606.ENSP00000398698	9606.ENSP00000454207	0	0	0	0	0	0.270	0.600	0.617	0.878
TNFRSF4	TRAF2	9606.ENSP00000368538	9606.ENSP00000247668	0	0	0	0	0	0.594	0	0.774	0.904
TNFRSF4	TRAF3	9606.ENSP00000368538	9606.ENSP00000454207	0	0	0	0	0	0.496	0	0.726	0.856
TRAF2	TRAF3	9606.ENSP00000247668	9606.ENSP00000454207	0	0	0	0.843	0.062	0.810	0.900	0.978	0.983
