#node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
IFNGR1	IFNGR2	9606.ENSP00000356713	9606.ENSP00000290219	0	0	0	0	0.139	0.835	0.800	0.989	0.999
IFNGR1	SOCS1	9606.ENSP00000356713	9606.ENSP00000329418	0	0	0	0	0	0.438	0.900	0.903	0.994
IFNGR1	SOCS3	9606.ENSP00000356713	9606.ENSP00000330341	0	0	0	0	0	0.057	0.600	0.451	0.774
IFNGR1	PTPN11	9606.ENSP00000356713	9606.ENSP00000340944	0	0	0	0	0.049	0.225	0.900	0.245	0.936
IFNGR1	JAK1	9606.ENSP00000356713	9606.ENSP00000343204	0	0	0	0	0.097	0.625	0.900	0.987	0.999
IFNGR1	STAT1	9606.ENSP00000356713	9606.ENSP00000354394	0	0	0	0	0	0.873	0.900	0.980	0.999
IFNGR2	SOCS1	9606.ENSP00000290219	9606.ENSP00000329418	0	0	0	0	0	0	0.600	0.407	0.752
IFNGR2	PTPN11	9606.ENSP00000290219	9606.ENSP00000340944	0	0	0	0	0.049	0	0.900	0.167	0.913
IFNGR2	STAT1	9606.ENSP00000290219	9606.ENSP00000354394	0	0	0	0	0	0.056	0.800	0.709	0.940
IFNGR2	JAK1	9606.ENSP00000290219	9606.ENSP00000343204	0	0	0	0	0	0.162	0.800	0.987	0.997
IFNLR1	IL10RA	9606.ENSP00000327824	9606.ENSP00000227752	0	0	0	0	0	0	0	0.876	0.876
IFNLR1	STAT3	9606.ENSP00000327824	9606.ENSP00000264657	0	0	0	0	0	0	0.600	0.303	0.709
IFNLR1	IL10RB	9606.ENSP00000327824	9606.ENSP00000290200	0	0	0	0	0	0.800	0.900	0.995	0.999
IFNLR1	SOCS1	9606.ENSP00000327824	9606.ENSP00000329418	0	0	0	0	0	0	0	0.706	0.706
IFNLR1	STAT1	9606.ENSP00000327824	9606.ENSP00000354394	0	0	0	0	0	0	0.600	0.636	0.848
IFNLR1	JAK1	9606.ENSP00000327824	9606.ENSP00000343204	0	0	0	0	0	0.932	0.800	0.672	0.995
IL10RA	STAT5B	9606.ENSP00000227752	9606.ENSP00000293328	0	0	0	0	0.070	0.117	0.900	0.391	0.943
IL10RA	STAT5A	9606.ENSP00000227752	9606.ENSP00000341208	0	0	0	0	0.141	0.117	0.900	0.393	0.947
IL10RA	STAT1	9606.ENSP00000227752	9606.ENSP00000354394	0	0	0	0	0.064	0.117	0.900	0.658	0.968
IL10RA	STAT3	9606.ENSP00000227752	9606.ENSP00000264657	0	0	0	0	0.062	0.182	0.900	0.984	0.998
IL10RA	JAK1	9606.ENSP00000227752	9606.ENSP00000343204	0	0	0	0	0	0.932	0.900	0.984	0.999
IL10RA	IL10RB	9606.ENSP00000227752	9606.ENSP00000290200	0	0	0	0	0.080	0.270	0.900	0.995	0.999
IL10RB	STAT3	9606.ENSP00000290200	9606.ENSP00000264657	0	0	0	0	0.076	0.056	0.600	0.646	0.860
IL10RB	STAT5A	9606.ENSP00000290200	9606.ENSP00000341208	0	0	0	0	0.062	0.056	0.600	0.435	0.773
IL10RB	STAT5B	9606.ENSP00000290200	9606.ENSP00000293328	0	0	0	0	0.049	0.056	0.600	0.458	0.779
IL10RB	STAT1	9606.ENSP00000290200	9606.ENSP00000354394	0	0	0	0	0.062	0.056	0.600	0.646	0.858
IL10RB	JAK1	9606.ENSP00000290200	9606.ENSP00000343204	0	0	0	0	0.062	0.056	0.900	0.933	0.993
IL2RB	IRS1	9606.ENSP00000216223	9606.ENSP00000304895	0	0	0	0	0	0	0.900	0	0.900
IL2RB	IL7R	9606.ENSP00000216223	9606.ENSP00000306157	0	0	0	0	0.535	0	0	0.805	0.905
IL2RB	PTPN11	9606.ENSP00000216223	9606.ENSP00000340944	0	0	0	0	0.084	0	0.900	0.153	0.915
IL2RB	SOCS3	9606.ENSP00000216223	9606.ENSP00000330341	0	0	0	0	0.062	0.270	0.900	0.236	0.940
IL2RB	STAT1	9606.ENSP00000216223	9606.ENSP00000354394	0	0	0	0	0.064	0.270	0.900	0.365	0.950
IL2RB	SOCS1	9606.ENSP00000216223	9606.ENSP00000329418	0	0	0	0	0.096	0.482	0.900	0.255	0.960
IL2RB	STAT5B	9606.ENSP00000216223	9606.ENSP00000293328	0	0	0	0	0.062	0.270	0.900	0.648	0.972
IL2RB	STAT3	9606.ENSP00000216223	9606.ENSP00000264657	0	0	0	0	0.060	0.270	0.900	0.654	0.973
IL2RB	STAT5A	9606.ENSP00000216223	9606.ENSP00000341208	0	0	0	0	0.095	0.486	0.900	0.810	0.990
IL2RB	JAK1	9606.ENSP00000216223	9606.ENSP00000343204	0	0	0	0	0.049	0.870	0.900	0.818	0.997
IL2RB	IL2RG	9606.ENSP00000216223	9606.ENSP00000363318	0	0	0	0	0.299	0.939	0.900	0.988	0.999
IL2RG	STAT3	9606.ENSP00000363318	9606.ENSP00000264657	0	0	0	0	0.062	0	0.900	0.466	0.945
IL2RG	STAT5B	9606.ENSP00000363318	9606.ENSP00000293328	0	0	0	0	0.067	0	0.900	0.722	0.971
IL2RG	STAT6	9606.ENSP00000363318	9606.ENSP00000300134	0	0	0	0	0.107	0	0.900	0.543	0.955
IL2RG	IRS1	9606.ENSP00000363318	9606.ENSP00000304895	0	0	0	0	0	0	0.900	0.116	0.907
IL2RG	IL7R	9606.ENSP00000363318	9606.ENSP00000306157	0	0	0	0	0.139	0.420	0.800	0.989	0.998
IL2RG	SOCS1	9606.ENSP00000363318	9606.ENSP00000329418	0	0	0	0	0.081	0	0.900	0.319	0.931
IL2RG	SOCS3	9606.ENSP00000363318	9606.ENSP00000330341	0	0	0	0	0.063	0	0.900	0.250	0.923
IL2RG	PTPN11	9606.ENSP00000363318	9606.ENSP00000340944	0	0	0	0	0.112	0	0.900	0.174	0.920
IL2RG	STAT5A	9606.ENSP00000363318	9606.ENSP00000341208	0	0	0	0	0.187	0.213	0.900	0.679	0.976
IL2RG	JAK1	9606.ENSP00000363318	9606.ENSP00000343204	0	0	0	0	0	0.462	0.900	0.924	0.995
IL2RG	STAT1	9606.ENSP00000363318	9606.ENSP00000354394	0	0	0	0	0.066	0.213	0.900	0.436	0.953
IL6ST	STAT3	9606.ENSP00000370698	9606.ENSP00000264657	0	0	0	0	0.064	0.317	0.900	0.819	0.986
IL6ST	SOCS3	9606.ENSP00000370698	9606.ENSP00000330341	0	0	0	0	0.065	0.879	0.900	0.513	0.993
IL6ST	PTPN11	9606.ENSP00000370698	9606.ENSP00000340944	0	0	0	0	0.062	0.878	0.900	0.824	0.997
IL6ST	STAT5A	9606.ENSP00000370698	9606.ENSP00000341208	0	0	0	0	0	0.056	0.900	0.307	0.928
IL6ST	JAK1	9606.ENSP00000370698	9606.ENSP00000343204	0	0	0	0	0.090	0.879	0.900	0.873	0.998
IL6ST	STAT1	9606.ENSP00000370698	9606.ENSP00000354394	0	0	0	0	0	0.422	0.900	0.761	0.985
IL7R	STAT3	9606.ENSP00000306157	9606.ENSP00000264657	0	0	0	0	0	0.213	0.600	0.624	0.871
IL7R	STAT5B	9606.ENSP00000306157	9606.ENSP00000293328	0	0	0	0	0	0.213	0.600	0.775	0.923
IL7R	STAT5A	9606.ENSP00000306157	9606.ENSP00000341208	0	0	0	0	0.065	0.213	0.600	0.769	0.923
IL7R	JAK1	9606.ENSP00000306157	9606.ENSP00000343204	0	0	0	0	0.062	0.302	0.800	0.988	0.998
IRS1	SOCS1	9606.ENSP00000304895	9606.ENSP00000329418	0	0	0	0	0	0.746	0.900	0.691	0.991
IRS1	SOCS3	9606.ENSP00000304895	9606.ENSP00000330341	0	0	0	0	0	0.462	0.900	0.913	0.994
IRS1	JAK1	9606.ENSP00000304895	9606.ENSP00000343204	0	0	0	0	0	0.708	0.900	0.891	0.996
IRS1	PTPN11	9606.ENSP00000304895	9606.ENSP00000340944	0	0	0	0	0	0.973	0.900	0.991	0.999
JAK1	STAT3	9606.ENSP00000343204	9606.ENSP00000264657	0	0	0	0	0.097	0.887	0.900	0.988	0.999
JAK1	STAT5B	9606.ENSP00000343204	9606.ENSP00000293328	0	0	0	0	0.089	0.759	0.900	0.899	0.997
JAK1	STAT6	9606.ENSP00000343204	9606.ENSP00000300134	0	0	0	0	0.062	0.518	0.900	0.833	0.991
JAK1	SOCS1	9606.ENSP00000343204	9606.ENSP00000329418	0	0	0	0	0.049	0.767	0.900	0.717	0.992
JAK1	SOCS3	9606.ENSP00000343204	9606.ENSP00000330341	0	0	0	0	0.083	0.522	0.900	0.982	0.999
JAK1	PTPN11	9606.ENSP00000343204	9606.ENSP00000340944	0	0	0	0	0.062	0.799	0.900	0.860	0.997
JAK1	STAT5A	9606.ENSP00000343204	9606.ENSP00000341208	0	0	0	0	0.062	0.822	0.900	0.930	0.998
JAK1	STAT1	9606.ENSP00000343204	9606.ENSP00000354394	0	0	0	0	0.082	0.711	0.900	0.990	0.999
PTPN11	STAT3	9606.ENSP00000340944	9606.ENSP00000264657	0	0	0	0	0.062	0.497	0.600	0.852	0.968
PTPN11	STAT5B	9606.ENSP00000340944	9606.ENSP00000293328	0	0	0	0	0.062	0.346	0.500	0.863	0.952
PTPN11	SOCS1	9606.ENSP00000340944	9606.ENSP00000329418	0	0	0	0	0.062	0.490	0	0.510	0.745
PTPN11	SOCS3	9606.ENSP00000340944	9606.ENSP00000330341	0	0	0	0	0.062	0.710	0.900	0.880	0.996
PTPN11	STAT5A	9606.ENSP00000340944	9606.ENSP00000341208	0	0	0	0	0.062	0.711	0.500	0.889	0.983
PTPN11	STAT1	9606.ENSP00000340944	9606.ENSP00000354394	0	0	0	0	0.062	0.510	0.900	0.816	0.990
SOCS1	STAT3	9606.ENSP00000329418	9606.ENSP00000264657	0	0	0	0	0	0.161	0.600	0.768	0.915
SOCS1	STAT5B	9606.ENSP00000329418	9606.ENSP00000293328	0	0	0	0	0	0.161	0.900	0.699	0.972
SOCS1	STAT6	9606.ENSP00000329418	9606.ENSP00000300134	0	0	0	0	0.062	0.161	0.900	0.673	0.970
SOCS1	SOCS3	9606.ENSP00000329418	9606.ENSP00000330341	0	0	0	0.739	0.129	0	0.800	0.925	0.862
SOCS1	STAT1	9606.ENSP00000329418	9606.ENSP00000354394	0	0	0	0	0.065	0.161	0.600	0.836	0.941
SOCS1	STAT5A	9606.ENSP00000329418	9606.ENSP00000341208	0	0	0	0	0.069	0.161	0.900	0.699	0.973
SOCS3	STAT3	9606.ENSP00000330341	9606.ENSP00000264657	0	0	0	0	0.102	0.361	0.900	0.891	0.992
SOCS3	STAT5B	9606.ENSP00000330341	9606.ENSP00000293328	0	0	0	0	0.052	0.161	0.900	0.731	0.975
SOCS3	STAT6	9606.ENSP00000330341	9606.ENSP00000300134	0	0	0	0	0.080	0.161	0	0.651	0.707
SOCS3	STAT5A	9606.ENSP00000330341	9606.ENSP00000341208	0	0	0	0	0.086	0.161	0.900	0.727	0.976
SOCS3	STAT1	9606.ENSP00000330341	9606.ENSP00000354394	0	0	0	0	0.062	0.161	0.900	0.808	0.982
STAT1	STAT3	9606.ENSP00000354394	9606.ENSP00000264657	0	0	0	0.948	0.062	0.882	0.900	0.989	0.988
STAT1	STAT5B	9606.ENSP00000354394	9606.ENSP00000293328	0	0	0	0.740	0.062	0.213	0.900	0.968	0.939
STAT1	STAT6	9606.ENSP00000354394	9606.ENSP00000300134	0	0	0	0.628	0.062	0	0.800	0.854	0.866
STAT1	STAT5A	9606.ENSP00000354394	9606.ENSP00000341208	0	0	0	0.729	0.062	0.600	0.900	0.913	0.969
STAT3	STAT6	9606.ENSP00000264657	9606.ENSP00000300134	0	0	0	0.634	0.062	0.094	0.800	0.848	0.872
STAT3	STAT5A	9606.ENSP00000264657	9606.ENSP00000341208	0	0	0	0.745	0.096	0.213	0.900	0.970	0.941
STAT3	STAT5B	9606.ENSP00000264657	9606.ENSP00000293328	0	0	0	0.749	0.062	0.600	0.900	0.974	0.969
STAT5A	STAT5B	9606.ENSP00000341208	9606.ENSP00000293328	0	0	0	0.985	0.112	0.403	0.900	0.927	0.943
STAT5A	STAT6	9606.ENSP00000341208	9606.ENSP00000300134	0	0	0	0.847	0.105	0	0.800	0.823	0.836
STAT5B	STAT6	9606.ENSP00000293328	9606.ENSP00000300134	0	0	0	0.849	0.062	0	0.800	0.807	0.827
