#node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
CD22	CD79A	9606.ENSP00000085219	9606.ENSP00000221972	0	0	0	0	0.185	0	0.900	0.802	0.982
CD22	SYK	9606.ENSP00000085219	9606.ENSP00000364907	0	0	0	0	0.102	0.504	0.900	0.799	0.989
CD22	LYN	9606.ENSP00000085219	9606.ENSP00000428924	0	0	0	0	0.085	0.696	0.900	0.723	0.991
CD22	PTPN6	9606.ENSP00000085219	9606.ENSP00000391592	0	0	0	0	0.064	0.876	0.900	0.904	0.998
CD22	PTPRC	9606.ENSP00000085219	9606.ENSP00000411355	0	0	0	0	0.180	0.683	0.800	0.988	0.999
CD38	CR2	9606.ENSP00000226279	9606.ENSP00000356024	0	0	0	0	0.066	0	0	0.759	0.766
CD38	MME	9606.ENSP00000226279	9606.ENSP00000418525	0	0	0	0	0	0	0	0.812	0.812
CD38	CD5	9606.ENSP00000226279	9606.ENSP00000342681	0	0	0	0	0.079	0	0	0.827	0.834
CD38	PTPRC	9606.ENSP00000226279	9606.ENSP00000411355	0	0	0	0	0.175	0	0	0.826	0.850
CD5	CD79A	9606.ENSP00000342681	9606.ENSP00000221972	0	0	0	0	0.171	0.213	0	0.833	0.881
CD5	CD79B	9606.ENSP00000342681	9606.ENSP00000376544	0	0	0	0	0.157	0.213	0	0.701	0.784
CD5	ITGAM	9606.ENSP00000342681	9606.ENSP00000441691	0	0	0	0	0.141	0	0	0.806	0.826
CD5	MME	9606.ENSP00000342681	9606.ENSP00000418525	0	0	0	0	0	0	0	0.875	0.875
CD5	PTPRC	9606.ENSP00000342681	9606.ENSP00000411355	0	0	0	0	0.267	0	0	0.857	0.890
CD5	CR2	9606.ENSP00000342681	9606.ENSP00000356024	0	0	0	0	0.096	0	0	0.888	0.895
CD79A	LCP2	9606.ENSP00000221972	9606.ENSP00000046794	0	0	0	0	0.285	0	0	0.652	0.741
CD79A	CR2	9606.ENSP00000221972	9606.ENSP00000356024	0	0	0	0	0.172	0	0	0.720	0.759
CD79A	MME	9606.ENSP00000221972	9606.ENSP00000418525	0	0	0	0	0	0	0	0.856	0.856
CD79A	GRB2	9606.ENSP00000221972	9606.ENSP00000376345	0	0	0	0	0.072	0	0.900	0.354	0.934
CD79A	PTPN6	9606.ENSP00000221972	9606.ENSP00000391592	0	0	0	0	0.230	0.213	0.900	0.358	0.955
CD79A	PTPRC	9606.ENSP00000221972	9606.ENSP00000411355	0	0	0	0	0.277	0.270	0.900	0.743	0.984
CD79A	CD79B	9606.ENSP00000221972	9606.ENSP00000376544	0	0	0	0.633	0.748	0.687	0.900	0.989	0.994
CD79A	LYN	9606.ENSP00000221972	9606.ENSP00000428924	0	0	0	0	0.098	0.460	0.900	0.977	0.998
CD79A	SYK	9606.ENSP00000221972	9606.ENSP00000364907	0	0	0	0	0.165	0.282	0.900	0.988	0.999
CD79B	SYK	9606.ENSP00000376544	9606.ENSP00000364907	0	0	0	0	0.199	0.471	0.900	0.910	0.995
CD79B	GRB2	9606.ENSP00000376544	9606.ENSP00000376345	0	0	0	0	0.072	0	0.900	0.370	0.936
CD79B	PTPN6	9606.ENSP00000376544	9606.ENSP00000391592	0	0	0	0	0.208	0.213	0.900	0.391	0.956
CD79B	PTPRC	9606.ENSP00000376544	9606.ENSP00000411355	0	0	0	0	0.322	0.270	0.900	0.559	0.975
CD79B	LYN	9606.ENSP00000376544	9606.ENSP00000428924	0	0	0	0	0.095	0.226	0.900	0.833	0.986
CR2	ITGAM	9606.ENSP00000356024	9606.ENSP00000441691	0	0	0	0	0	0	0	0.772	0.772
CR2	MME	9606.ENSP00000356024	9606.ENSP00000418525	0	0	0	0	0	0	0	0.784	0.784
CR2	PTPRC	9606.ENSP00000356024	9606.ENSP00000411355	0	0	0	0	0.096	0.133	0	0.804	0.833
GRB2	LCP2	9606.ENSP00000376345	9606.ENSP00000046794	0	0	0	0	0.108	0.889	0.900	0.989	0.999
GRB2	SYK	9606.ENSP00000376345	9606.ENSP00000364907	0	0	0	0	0.062	0.713	0.900	0.930	0.997
GRB2	LYN	9606.ENSP00000376345	9606.ENSP00000428924	0	0	0	0.737	0.097	0.156	0.900	0.809	0.934
GRB2	PTPN6	9606.ENSP00000376345	9606.ENSP00000391592	0	0	0	0.622	0.065	0.786	0.600	0.908	0.942
ITGAM	PTPRC	9606.ENSP00000441691	9606.ENSP00000411355	0	0	0	0	0.346	0.098	0	0.927	0.953
ITGAM	LYN	9606.ENSP00000441691	9606.ENSP00000428924	0	0	0	0	0.147	0.075	0.360	0.692	0.824
LCP2	LYN	9606.ENSP00000046794	9606.ENSP00000428924	0	0	0	0	0.155	0.281	0.600	0.635	0.899
LCP2	PTPRC	9606.ENSP00000046794	9606.ENSP00000411355	0	0	0	0	0.915	0.213	0	0.500	0.963
LCP2	PTPN6	9606.ENSP00000046794	9606.ENSP00000391592	0	0	0	0	0.367	0.678	0.800	0.519	0.977
LCP2	SYK	9606.ENSP00000046794	9606.ENSP00000364907	0	0	0	0	0.272	0.470	0.800	0.961	0.996
LYN	SYK	9606.ENSP00000428924	9606.ENSP00000364907	0	0	0	0.723	0.244	0.462	0.900	0.990	0.967
LYN	PTPN6	9606.ENSP00000428924	9606.ENSP00000391592	0	0	0	0	0.107	0.870	0.900	0.600	0.994
LYN	PTPRC	9606.ENSP00000428924	9606.ENSP00000411355	0	0	0	0	0.177	0.482	0.900	0.819	0.991
LYN	MME	9606.ENSP00000428924	9606.ENSP00000418525	0	0	0	0	0	0.486	0	0.967	0.982
MME	PTPRC	9606.ENSP00000418525	9606.ENSP00000411355	0	0	0	0	0	0	0	0.752	0.752
PTPN6	SYK	9606.ENSP00000391592	9606.ENSP00000364907	0	0	0	0	0.230	0.870	0.900	0.689	0.996
