#node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
FOXO1	IL6ST	9606.ENSP00000368880	9606.ENSP00000370698	0	0	0	0	0	0	0.900	0.161	0.912
FOXO1	IL6	9606.ENSP00000368880	9606.ENSP00000385675	0	0	0	0	0	0.070	0.900	0.569	0.956
ICAM1	STAT3	9606.ENSP00000264832	9606.ENSP00000264657	0	0	0	0	0.085	0	0.900	0.627	0.962
ICAM1	PTPN11	9606.ENSP00000264832	9606.ENSP00000340944	0	0	0	0	0	0	0	0.753	0.753
ICAM1	IL6	9606.ENSP00000264832	9606.ENSP00000385675	0	0	0	0	0.152	0	0	0.876	0.890
ICAM1	IL23R	9606.ENSP00000264832	9606.ENSP00000321345	0	0	0	0	0	0	0.900	0.246	0.921
ICAM1	IL6R	9606.ENSP00000264832	9606.ENSP00000357470	0	0	0	0	0.072	0	0.900	0.468	0.946
ICAM1	S1PR1	9606.ENSP00000264832	9606.ENSP00000305416	0	0	0	0	0.062	0	0.900	0.510	0.950
ICAM1	TNFRSF1B	9606.ENSP00000264832	9606.ENSP00000365435	0	0	0	0	0.117	0	0.900	0.564	0.958
ICAM1	MUC1	9606.ENSP00000264832	9606.ENSP00000484824	0	0	0	0	0.076	0	0.900	0.988	0.998
IL23R	STAT3	9606.ENSP00000321345	9606.ENSP00000264657	0	0	0	0	0	0.213	0.900	0.741	0.977
IL23R	S1PR1	9606.ENSP00000321345	9606.ENSP00000305416	0	0	0	0	0	0	0.900	0.193	0.915
IL23R	JAK1	9606.ENSP00000321345	9606.ENSP00000343204	0	0	0	0	0	0	0.600	0.391	0.745
IL23R	IL6	9606.ENSP00000321345	9606.ENSP00000385675	0	0	0	0	0	0	0.600	0.668	0.861
IL23R	MUC1	9606.ENSP00000321345	9606.ENSP00000484824	0	0	0	0	0	0	0.900	0.107	0.906
IL23R	TNFRSF1B	9606.ENSP00000321345	9606.ENSP00000365435	0	0	0	0	0	0	0.900	0.206	0.917
IL23R	SOCS3	9606.ENSP00000321345	9606.ENSP00000330341	0	0	0	0	0	0	0.900	0.369	0.934
IL23R	STAT1	9606.ENSP00000321345	9606.ENSP00000354394	0	0	0	0	0	0	0.900	0.507	0.948
IL23R	IL6R	9606.ENSP00000321345	9606.ENSP00000357470	0	0	0	0	0	0	0.900	0.557	0.953
IL23R	TYK2	9606.ENSP00000321345	9606.ENSP00000431885	0	0	0	0	0.062	0	0.900	0.815	0.981
IL23R	JAK2	9606.ENSP00000321345	9606.ENSP00000371067	0	0	0	0	0	0.213	0.900	0.959	0.996
IL6	MAPK3	9606.ENSP00000385675	9606.ENSP00000263025	0	0	0	0	0	0	0.900	0.741	0.973
IL6	STAT3	9606.ENSP00000385675	9606.ENSP00000264657	0	0	0	0	0	0.182	0.900	0.917	0.992
IL6	SOCS3	9606.ENSP00000385675	9606.ENSP00000330341	0	0	0	0	0.209	0	0.900	0.814	0.984
IL6	PTPN11	9606.ENSP00000385675	9606.ENSP00000340944	0	0	0	0	0	0	0.900	0.601	0.958
IL6	JAK1	9606.ENSP00000385675	9606.ENSP00000343204	0	0	0	0	0.062	0.189	0.900	0.744	0.978
IL6	STAT1	9606.ENSP00000385675	9606.ENSP00000354394	0	0	0	0	0.062	0.117	0.900	0.846	0.985
IL6	IL6R	9606.ENSP00000385675	9606.ENSP00000357470	0	0	0	0	0	0.978	0.900	0.989	0.999
IL6	IL6ST	9606.ENSP00000385675	9606.ENSP00000370698	0	0	0	0	0.052	0.974	0.900	0.988	0.999
IL6	JAK2	9606.ENSP00000385675	9606.ENSP00000371067	0	0	0	0	0.064	0	0.900	0.892	0.989
IL6	JAK3	9606.ENSP00000385675	9606.ENSP00000391676	0	0	0	0	0.062	0	0.900	0.619	0.961
IL6	TYK2	9606.ENSP00000385675	9606.ENSP00000431885	0	0	0	0	0	0	0.900	0.645	0.963
IL6R	MAPK3	9606.ENSP00000357470	9606.ENSP00000263025	0	0	0	0	0	0	0.900	0.339	0.931
IL6R	STAT3	9606.ENSP00000357470	9606.ENSP00000264657	0	0	0	0	0.062	0.270	0.900	0.832	0.986
IL6R	S1PR1	9606.ENSP00000357470	9606.ENSP00000305416	0	0	0	0	0.062	0	0.900	0.261	0.924
IL6R	SOCS3	9606.ENSP00000357470	9606.ENSP00000330341	0	0	0	0	0	0	0.900	0.602	0.958
IL6R	PTPN11	9606.ENSP00000357470	9606.ENSP00000340944	0	0	0	0	0	0	0.900	0.339	0.931
IL6R	JAK1	9606.ENSP00000357470	9606.ENSP00000343204	0	0	0	0	0.062	0.270	0.900	0.575	0.967
IL6R	STAT1	9606.ENSP00000357470	9606.ENSP00000354394	0	0	0	0	0	0	0.900	0.525	0.950
IL6R	MUC1	9606.ENSP00000357470	9606.ENSP00000484824	0	0	0	0	0	0	0.900	0.202	0.916
IL6R	JAK3	9606.ENSP00000357470	9606.ENSP00000391676	0	0	0	0	0.069	0	0.900	0.416	0.940
IL6R	TYK2	9606.ENSP00000357470	9606.ENSP00000431885	0	0	0	0	0.062	0	0.900	0.524	0.951
IL6R	TNFRSF1B	9606.ENSP00000357470	9606.ENSP00000365435	0	0	0	0	0.117	0	0.900	0.543	0.956
IL6R	JAK2	9606.ENSP00000357470	9606.ENSP00000371067	0	0	0	0	0	0	0.900	0.605	0.958
IL6R	IL6ST	9606.ENSP00000357470	9606.ENSP00000370698	0	0	0	0.559	0.062	0.901	0.900	0.977	0.994
IL6ST	MAPK3	9606.ENSP00000370698	9606.ENSP00000263025	0	0	0	0	0	0	0.900	0.267	0.923
IL6ST	STAT3	9606.ENSP00000370698	9606.ENSP00000264657	0	0	0	0	0.064	0.317	0.900	0.819	0.986
IL6ST	SOCS3	9606.ENSP00000370698	9606.ENSP00000330341	0	0	0	0	0.065	0.879	0.900	0.513	0.993
IL6ST	PTPN11	9606.ENSP00000370698	9606.ENSP00000340944	0	0	0	0	0.062	0.878	0.900	0.824	0.997
IL6ST	JAK1	9606.ENSP00000370698	9606.ENSP00000343204	0	0	0	0	0.090	0.879	0.900	0.873	0.998
IL6ST	STAT1	9606.ENSP00000370698	9606.ENSP00000354394	0	0	0	0	0	0.422	0.900	0.761	0.985
IL6ST	JAK3	9606.ENSP00000370698	9606.ENSP00000391676	0	0	0	0	0.062	0.376	0.800	0.427	0.924
IL6ST	TYK2	9606.ENSP00000370698	9606.ENSP00000431885	0	0	0	0	0	0.281	0.900	0.409	0.953
IL6ST	JAK2	9606.ENSP00000370698	9606.ENSP00000371067	0	0	0	0	0.062	0.814	0.900	0.473	0.989
JAK1	MAPK3	9606.ENSP00000343204	9606.ENSP00000263025	0	0	0	0.600	0.111	0.148	0.900	0.572	0.935
JAK1	STAT3	9606.ENSP00000343204	9606.ENSP00000264657	0	0	0	0	0.097	0.887	0.900	0.988	0.999
JAK1	SOCS3	9606.ENSP00000343204	9606.ENSP00000330341	0	0	0	0	0.083	0.522	0.900	0.982	0.999
JAK1	PTPN11	9606.ENSP00000343204	9606.ENSP00000340944	0	0	0	0	0.062	0.799	0.900	0.860	0.997
JAK1	JAK2	9606.ENSP00000343204	9606.ENSP00000371067	0	0	0	0.911	0.085	0.270	0.900	0.992	0.933
JAK1	TYK2	9606.ENSP00000343204	9606.ENSP00000431885	0	0	0	0.926	0.062	0.462	0.900	0.992	0.949
JAK1	JAK3	9606.ENSP00000343204	9606.ENSP00000391676	0	0	0	0.892	0.062	0.462	0.900	0.976	0.950
JAK1	STAT1	9606.ENSP00000343204	9606.ENSP00000354394	0	0	0	0	0.082	0.711	0.900	0.990	0.999
JAK2	MAPK3	9606.ENSP00000371067	9606.ENSP00000263025	0	0	0	0.603	0.065	0.148	0.900	0.700	0.937
JAK2	STAT3	9606.ENSP00000371067	9606.ENSP00000264657	0	0	0	0	0.053	0.884	0.900	0.995	0.999
JAK2	SOCS3	9606.ENSP00000371067	9606.ENSP00000330341	0	0	0	0	0.062	0.902	0.900	0.992	0.999
JAK2	PTPN11	9606.ENSP00000371067	9606.ENSP00000340944	0	0	0	0	0.062	0.800	0.900	0.983	0.999
JAK2	STAT1	9606.ENSP00000371067	9606.ENSP00000354394	0	0	0	0	0.096	0.887	0.900	0.978	0.999
JAK2	TYK2	9606.ENSP00000371067	9606.ENSP00000431885	0	0	0	0.881	0.062	0.270	0.900	0.965	0.934
JAK2	JAK3	9606.ENSP00000371067	9606.ENSP00000391676	0	0	0	0.943	0	0.462	0.900	0.868	0.946
JAK3	MAPK3	9606.ENSP00000391676	9606.ENSP00000263025	0	0	0	0.592	0.065	0.148	0.900	0.438	0.928
JAK3	STAT3	9606.ENSP00000391676	9606.ENSP00000264657	0	0	0	0	0.062	0.517	0.900	0.963	0.998
JAK3	SOCS3	9606.ENSP00000391676	9606.ENSP00000330341	0	0	0	0	0.062	0.510	0.900	0.772	0.988
JAK3	PTPN11	9606.ENSP00000391676	9606.ENSP00000340944	0	0	0	0	0.062	0.183	0.900	0.612	0.966
JAK3	STAT1	9606.ENSP00000391676	9606.ENSP00000354394	0	0	0	0	0.062	0.140	0.900	0.803	0.982
JAK3	TYK2	9606.ENSP00000391676	9606.ENSP00000431885	0	0	0	0.871	0.062	0.270	0.900	0.883	0.933
MAPK3	TYK2	9606.ENSP00000263025	9606.ENSP00000431885	0	0	0	0.589	0	0.148	0.900	0.397	0.924
MAPK3	S1PR1	9606.ENSP00000263025	9606.ENSP00000305416	0	0	0	0	0	0	0.900	0.397	0.937
MAPK3	STAT1	9606.ENSP00000263025	9606.ENSP00000354394	0	0	0	0	0.062	0.161	0.900	0.655	0.969
MAPK3	STAT3	9606.ENSP00000263025	9606.ENSP00000264657	0	0	0	0	0.062	0.225	0.900	0.823	0.985
MAPK3	PTPN11	9606.ENSP00000263025	9606.ENSP00000340944	0	0	0	0	0.067	0.784	0.900	0.830	0.996
MUC1	STAT3	9606.ENSP00000484824	9606.ENSP00000264657	0	0	0	0	0	0	0.900	0.555	0.953
MUC1	S1PR1	9606.ENSP00000484824	9606.ENSP00000305416	0	0	0	0	0	0	0.900	0	0.900
MUC1	STAT1	9606.ENSP00000484824	9606.ENSP00000354394	0	0	0	0	0	0	0	0.828	0.828
MUC1	TNFRSF1B	9606.ENSP00000484824	9606.ENSP00000365435	0	0	0	0	0.065	0	0.900	0.134	0.911
PTPN11	STAT3	9606.ENSP00000340944	9606.ENSP00000264657	0	0	0	0	0.062	0.497	0.600	0.852	0.968
PTPN11	SOCS3	9606.ENSP00000340944	9606.ENSP00000330341	0	0	0	0	0.062	0.710	0.900	0.880	0.996
PTPN11	TYK2	9606.ENSP00000340944	9606.ENSP00000431885	0	0	0	0	0.062	0.298	0.800	0.526	0.929
PTPN11	STAT1	9606.ENSP00000340944	9606.ENSP00000354394	0	0	0	0	0.062	0.510	0.900	0.816	0.990
S1PR1	STAT3	9606.ENSP00000305416	9606.ENSP00000264657	0	0	0	0	0	0	0.900	0.652	0.963
S1PR1	TNFRSF1B	9606.ENSP00000305416	9606.ENSP00000365435	0	0	0	0	0.064	0	0.900	0.063	0.904
SOCS3	STAT3	9606.ENSP00000330341	9606.ENSP00000264657	0	0	0	0	0.102	0.361	0.900	0.891	0.992
SOCS3	TYK2	9606.ENSP00000330341	9606.ENSP00000431885	0	0	0	0	0.062	0.103	0.900	0.818	0.982
SOCS3	STAT1	9606.ENSP00000330341	9606.ENSP00000354394	0	0	0	0	0.062	0.161	0.900	0.808	0.982
STAT1	STAT3	9606.ENSP00000354394	9606.ENSP00000264657	0	0	0	0.948	0.062	0.882	0.900	0.989	0.988
STAT1	TYK2	9606.ENSP00000354394	9606.ENSP00000431885	0	0	0	0	0.062	0.518	0.900	0.912	0.995
STAT3	TNFRSF1B	9606.ENSP00000264657	9606.ENSP00000365435	0	0	0	0	0.062	0	0.900	0.358	0.934
STAT3	TYK2	9606.ENSP00000264657	9606.ENSP00000431885	0	0	0	0	0.062	0.140	0.900	0.897	0.990
