#node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
BCL6	CD79B	9606.ENSP00000384371	9606.ENSP00000376544	0	0	0	0	0.062	0	0.900	0.561	0.955
BCL6	PIK3R1	9606.ENSP00000384371	9606.ENSP00000428056	0	0	0	0	0.065	0	0.900	0.216	0.920
BCL6	LYN	9606.ENSP00000384371	9606.ENSP00000428924	0	0	0	0	0.055	0.067	0.900	0.321	0.932
BCL6	CD19	9606.ENSP00000384371	9606.ENSP00000437940	0	0	0	0	0	0	0.900	0.685	0.967
BCL6	PTPRC	9606.ENSP00000384371	9606.ENSP00000411355	0	0	0	0	0	0.057	0.900	0.681	0.967
BCR	CD22	9606.ENSP00000303507	9606.ENSP00000085219	0	0	0	0	0	0	0.900	0.193	0.915
BCR	CD79A	9606.ENSP00000303507	9606.ENSP00000221972	0	0	0	0	0.063	0	0.900	0.167	0.915
BCR	PIK3CA	9606.ENSP00000303507	9606.ENSP00000263967	0	0	0	0	0.052	0	0.900	0.182	0.915
BCR	VAV2	9606.ENSP00000303507	9606.ENSP00000360916	0	0	0	0	0	0	0.900	0.075	0.903
BCR	CD79B	9606.ENSP00000303507	9606.ENSP00000376544	0	0	0	0	0.063	0	0.900	0.101	0.908
BCR	SYK	9606.ENSP00000303507	9606.ENSP00000364907	0	0	0	0	0.062	0.060	0.900	0.161	0.916
BCR	PTPRC	9606.ENSP00000303507	9606.ENSP00000411355	0	0	0	0	0.055	0.091	0.900	0.183	0.920
BCR	CD19	9606.ENSP00000303507	9606.ENSP00000437940	0	0	0	0	0	0	0.900	0.284	0.925
BCR	LYN	9606.ENSP00000303507	9606.ENSP00000428924	0	0	0	0	0	0.060	0.900	0.424	0.941
BCR	PIK3R1	9606.ENSP00000303507	9606.ENSP00000428056	0	0	0	0.547	0	0.486	0.900	0.292	0.952
BCR	GRB2	9606.ENSP00000303507	9606.ENSP00000376345	0	0	0	0	0.062	0.881	0.900	0.916	0.998
CD19	CD4	9606.ENSP00000437940	9606.ENSP00000011653	0	0	0	0	0.079	0	0	0.915	0.918
CD19	CD22	9606.ENSP00000437940	9606.ENSP00000085219	0	0	0	0	0.229	0.270	0	0.872	0.922
CD19	CD79A	9606.ENSP00000437940	9606.ENSP00000221972	0	0	0	0	0.789	0.270	0.900	0.887	0.998
CD19	CD82	9606.ENSP00000437940	9606.ENSP00000227155	0	0	0	0	0	0.728	0	0.820	0.949
CD19	CD81	9606.ENSP00000437940	9606.ENSP00000263645	0	0	0	0	0	0.675	0.800	0.989	0.999
CD19	PIK3CA	9606.ENSP00000437940	9606.ENSP00000263967	0	0	0	0	0	0	0.900	0.699	0.968
CD19	CR2	9606.ENSP00000437940	9606.ENSP00000356024	0	0	0	0	0.160	0.678	0.600	0.994	0.999
CD19	VAV2	9606.ENSP00000437940	9606.ENSP00000360916	0	0	0	0	0	0.270	0.900	0.456	0.956
CD19	SYK	9606.ENSP00000437940	9606.ENSP00000364907	0	0	0	0	0.149	0.270	0.900	0.785	0.984
CD19	PIK3CD	9606.ENSP00000437940	9606.ENSP00000366563	0	0	0	0	0.095	0	0.800	0.770	0.954
CD19	GRB2	9606.ENSP00000437940	9606.ENSP00000376345	0	0	0	0	0	0.462	0.800	0.541	0.946
CD19	CD79B	9606.ENSP00000437940	9606.ENSP00000376544	0	0	0	0	0.713	0.270	0.900	0.900	0.997
CD19	IFITM1	9606.ENSP00000437940	9606.ENSP00000386187	0	0	0	0	0	0.270	0.800	0.853	0.976
CD19	PTPRC	9606.ENSP00000437940	9606.ENSP00000411355	0	0	0	0	0.173	0	0	0.915	0.927
CD19	PIK3R1	9606.ENSP00000437940	9606.ENSP00000428056	0	0	0	0	0	0.687	0.900	0.669	0.988
CD19	LYN	9606.ENSP00000437940	9606.ENSP00000428924	0	0	0	0	0.088	0.462	0.900	0.988	0.999
CD19	VAV1	9606.ENSP00000437940	9606.ENSP00000472929	0	0	0	0	0.151	0.675	0.800	0.988	0.999
CD22	CR2	9606.ENSP00000085219	9606.ENSP00000356024	0	0	0	0	0.097	0.062	0	0.780	0.798
CD22	GRB2	9606.ENSP00000085219	9606.ENSP00000376345	0	0	0	0	0	0.592	0	0.944	0.976
CD22	CD79B	9606.ENSP00000085219	9606.ENSP00000376544	0	0	0	0	0.212	0	0.900	0.759	0.979
CD22	CD79A	9606.ENSP00000085219	9606.ENSP00000221972	0	0	0	0	0.185	0	0.900	0.802	0.982
CD22	SYK	9606.ENSP00000085219	9606.ENSP00000364907	0	0	0	0	0.102	0.504	0.900	0.799	0.989
CD22	LYN	9606.ENSP00000085219	9606.ENSP00000428924	0	0	0	0	0.085	0.696	0.900	0.723	0.991
CD22	PTPRC	9606.ENSP00000085219	9606.ENSP00000411355	0	0	0	0	0.180	0.683	0.800	0.988	0.999
CD4	CR2	9606.ENSP00000011653	9606.ENSP00000356024	0	0	0	0	0.049	0	0	0.824	0.826
CD4	CD82	9606.ENSP00000011653	9606.ENSP00000227155	0	0	0	0	0	0.270	0	0.893	0.919
CD4	PIK3CA	9606.ENSP00000011653	9606.ENSP00000263967	0	0	0	0	0.062	0	0.900	0.293	0.927
CD4	VAV1	9606.ENSP00000011653	9606.ENSP00000472929	0	0	0	0	0.119	0	0.900	0.613	0.963
CD4	SYK	9606.ENSP00000011653	9606.ENSP00000364907	0	0	0	0	0.205	0.282	0.900	0.613	0.975
CD4	CD81	9606.ENSP00000011653	9606.ENSP00000263645	0	0	0	0	0.062	0.270	0	0.983	0.988
CD4	PTPRC	9606.ENSP00000011653	9606.ENSP00000411355	0	0	0	0	0.304	0.312	0.900	0.919	0.995
CD79A	CR2	9606.ENSP00000221972	9606.ENSP00000356024	0	0	0	0	0.172	0	0	0.720	0.759
CD79A	VAV1	9606.ENSP00000221972	9606.ENSP00000472929	0	0	0	0	0.139	0	0.500	0.490	0.761
CD79A	PIK3CD	9606.ENSP00000221972	9606.ENSP00000366563	0	0	0	0	0.112	0	0.650	0.479	0.824
CD79A	VAV2	9606.ENSP00000221972	9606.ENSP00000360916	0	0	0	0	0	0	0.900	0.157	0.912
CD79A	PIK3CA	9606.ENSP00000221972	9606.ENSP00000263967	0	0	0	0	0	0	0.900	0.181	0.914
CD79A	PIK3R1	9606.ENSP00000221972	9606.ENSP00000428056	0	0	0	0	0	0	0.900	0.255	0.922
CD79A	GRB2	9606.ENSP00000221972	9606.ENSP00000376345	0	0	0	0	0.072	0	0.900	0.354	0.934
CD79A	PTPRC	9606.ENSP00000221972	9606.ENSP00000411355	0	0	0	0	0.277	0.270	0.900	0.743	0.984
CD79A	CD79B	9606.ENSP00000221972	9606.ENSP00000376544	0	0	0	0.633	0.748	0.687	0.900	0.989	0.994
CD79A	LYN	9606.ENSP00000221972	9606.ENSP00000428924	0	0	0	0	0.098	0.460	0.900	0.977	0.998
CD79A	SYK	9606.ENSP00000221972	9606.ENSP00000364907	0	0	0	0	0.165	0.282	0.900	0.988	0.999
CD79B	PIK3CA	9606.ENSP00000376544	9606.ENSP00000263967	0	0	0	0	0	0	0.900	0.230	0.919
CD79B	VAV2	9606.ENSP00000376544	9606.ENSP00000360916	0	0	0	0	0.053	0	0.900	0.226	0.920
CD79B	SYK	9606.ENSP00000376544	9606.ENSP00000364907	0	0	0	0	0.199	0.471	0.900	0.910	0.995
CD79B	PIK3CD	9606.ENSP00000376544	9606.ENSP00000366563	0	0	0	0	0.111	0	0.650	0.338	0.776
CD79B	GRB2	9606.ENSP00000376544	9606.ENSP00000376345	0	0	0	0	0.072	0	0.900	0.370	0.936
CD79B	VAV1	9606.ENSP00000376544	9606.ENSP00000472929	0	0	0	0	0.143	0	0.500	0.476	0.756
CD79B	PIK3R1	9606.ENSP00000376544	9606.ENSP00000428056	0	0	0	0	0	0	0.900	0.292	0.926
CD79B	PTPRC	9606.ENSP00000376544	9606.ENSP00000411355	0	0	0	0	0.322	0.270	0.900	0.559	0.975
CD79B	LYN	9606.ENSP00000376544	9606.ENSP00000428924	0	0	0	0	0.095	0.226	0.900	0.833	0.986
CD81	CR2	9606.ENSP00000263645	9606.ENSP00000356024	0	0	0	0	0	0.270	0.600	0.993	0.997
CD81	IFITM1	9606.ENSP00000263645	9606.ENSP00000386187	0	0	0	0	0.062	0.321	0.800	0.988	0.998
CR2	PTPRC	9606.ENSP00000356024	9606.ENSP00000411355	0	0	0	0	0.096	0.133	0	0.804	0.833
CR2	IFITM1	9606.ENSP00000356024	9606.ENSP00000386187	0	0	0	0	0	0.270	0	0.887	0.914
GRB2	PIK3CA	9606.ENSP00000376345	9606.ENSP00000263967	0	0	0	0	0	0.715	0.900	0.493	0.984
GRB2	VAV2	9606.ENSP00000376345	9606.ENSP00000360916	0	0	0	0.708	0.052	0.350	0.900	0.766	0.947
GRB2	SYK	9606.ENSP00000376345	9606.ENSP00000364907	0	0	0	0	0.062	0.713	0.900	0.930	0.997
GRB2	PIK3CD	9606.ENSP00000376345	9606.ENSP00000366563	0	0	0	0	0.062	0.108	0.500	0.434	0.731
GRB2	LYN	9606.ENSP00000376345	9606.ENSP00000428924	0	0	0	0.737	0.097	0.156	0.900	0.809	0.934
GRB2	VAV1	9606.ENSP00000376345	9606.ENSP00000472929	0	0	0	0.747	0.062	0.893	0.900	0.991	0.991
GRB2	PIK3R1	9606.ENSP00000376345	9606.ENSP00000428056	0	0	0	0	0	0.907	0.900	0.934	0.999
LYN	PIK3CA	9606.ENSP00000428924	9606.ENSP00000263967	0	0	0	0	0.062	0.104	0.900	0.298	0.933
LYN	VAV2	9606.ENSP00000428924	9606.ENSP00000360916	0	0	0	0	0.062	0.056	0.900	0.345	0.934
LYN	SYK	9606.ENSP00000428924	9606.ENSP00000364907	0	0	0	0.723	0.244	0.462	0.900	0.990	0.967
LYN	PIK3CD	9606.ENSP00000428924	9606.ENSP00000366563	0	0	0	0	0.096	0.104	0.800	0.453	0.899
LYN	PTPRC	9606.ENSP00000428924	9606.ENSP00000411355	0	0	0	0	0.177	0.482	0.900	0.819	0.991
LYN	PIK3R1	9606.ENSP00000428924	9606.ENSP00000428056	0	0	0	0	0	0.216	0.900	0.380	0.947
LYN	VAV1	9606.ENSP00000428924	9606.ENSP00000472929	0	0	0	0	0.133	0.056	0.900	0.871	0.988
PIK3CA	PIK3CD	9606.ENSP00000263967	9606.ENSP00000366563	0	0	0	0.892	0.062	0	0.800	0.878	0.822
PIK3CA	VAV2	9606.ENSP00000263967	9606.ENSP00000360916	0	0	0	0	0.068	0	0.900	0.091	0.907
PIK3CA	VAV1	9606.ENSP00000263967	9606.ENSP00000472929	0	0	0	0	0.068	0	0.900	0.224	0.921
PIK3CA	SYK	9606.ENSP00000263967	9606.ENSP00000364907	0	0	0	0	0.063	0.104	0.900	0.338	0.937
PIK3CA	PIK3R1	9606.ENSP00000263967	9606.ENSP00000428056	0	0	0	0	0.084	0.998	0.900	0.991	0.999
PIK3CD	SYK	9606.ENSP00000366563	9606.ENSP00000364907	0	0	0	0	0.097	0.104	0.800	0.500	0.908
PIK3CD	VAV1	9606.ENSP00000366563	9606.ENSP00000472929	0	0	0	0	0.160	0	0.650	0.358	0.794
PIK3CD	PIK3R1	9606.ENSP00000366563	9606.ENSP00000428056	0	0	0	0	0.064	0.986	0.800	0.990	0.999
PIK3R1	VAV2	9606.ENSP00000428056	9606.ENSP00000360916	0	0	0	0.544	0	0	0.900	0.235	0.909
PIK3R1	SYK	9606.ENSP00000428056	9606.ENSP00000364907	0	0	0	0	0	0.518	0.900	0.484	0.973
PIK3R1	VAV1	9606.ENSP00000428056	9606.ENSP00000472929	0	0	0	0.545	0	0.675	0.900	0.383	0.971
PTPRC	VAV1	9606.ENSP00000411355	9606.ENSP00000472929	0	0	0	0	0.354	0.182	0	0.678	0.815
SYK	VAV2	9606.ENSP00000364907	9606.ENSP00000360916	0	0	0	0	0.063	0.508	0.900	0.701	0.984
SYK	VAV1	9606.ENSP00000364907	9606.ENSP00000472929	0	0	0	0	0.180	0.969	0.900	0.989	0.999
VAV1	VAV2	9606.ENSP00000472929	9606.ENSP00000360916	0	0	0	0.943	0.046	0	0.800	0.821	0.810
