"","logFCCohen","FDRcorrMannW","topVals","topNames"
"ENPP6",-0.106486757594899,0.974699735235089,"FALSE",NA
"CAGE1",-0.0738368469767173,0.974699735235089,"FALSE",NA
"CASP3",0.228364690328822,0.968658944276057,"FALSE",NA
"PRIMPOL",0.0300047816889093,0.979297214219747,"FALSE",NA
"ERAP1",-0.0981114719130454,0.968658944276057,"FALSE",NA
"ERAP2",0.279181677398889,0.968658944276057,"FALSE",NA
"CMYA5",0.133630620956212,0.968658944276057,"FALSE",NA
"EGFLAM",0,NA,"FALSE",NA
"TMEM174",0,NA,"FALSE",NA
"CARTPT",0,NA,"FALSE",NA
"RICTOR",0.263705930640747,0.968658944276057,"FALSE",NA
"EBF1",-0.0304456909836695,0.984132326444743,"FALSE",NA
"ANKRA2",0.0717464911755922,0.974699735235089,"FALSE",NA
"UBLCP1",0.0431501195075809,0.995137446572239,"FALSE",NA
"FAM170A",0,NA,"FALSE",NA
"UTP15",-0.138814251484161,0.968658944276057,"FALSE",NA
"TLR3",0.252959652124077,0.968658944276057,"FALSE",NA
"KLKB1",0,NA,"FALSE",NA
"NSA2",0.0225234606251256,0.974699735235089,"FALSE",NA
"GFM2",0.147902886727777,0.968658944276057,"FALSE",NA
"TERT",-0.0448879808624399,0.976018706196534,"FALSE",NA
"SLC6A18",0,NA,"FALSE",NA
"CCDC127",0.0634300689068202,0.974699735235089,"FALSE",NA
"FOXQ1",0,NA,"FALSE",NA
"ACSL6",0.00827152720607435,0.996877045027427,"FALSE",NA
"IL3",0,NA,"FALSE",NA
"CSF2",0,NA,"FALSE",NA
"SHROOM1",0.309051140519179,0.968658944276057,"FALSE",NA
"GDF9",-0.117133503020187,0.968658944276057,"FALSE",NA
"UQCRQ",0.0427112804982014,0.995137446572239,"FALSE",NA
"LEAP2",-0.0546258979516788,0.995137446572239,"FALSE",NA
"GJB7",0.0381197475062976,0.995137446572239,"FALSE",NA
"SLC35A1",-0.209008233027238,0.968658944276057,"FALSE",NA
"GRIK2",0.0890789087543861,0.968658944276057,"FALSE",NA
"FABP7",0.184025882385681,0.968658944276057,"FALSE",NA
"TLX3",0,NA,"FALSE",NA
"TXLNB",0.00405710933645805,0.974699735235089,"FALSE",NA
"CITED2",0.169587207991441,0.968658944276057,"FALSE",NA
"CREBRF",-0.0502557374576706,0.995072411488147,"FALSE",NA
"DCBLD1",-0.163597605051797,0.974699735235089,"FALSE",NA
"SFXN1",0.148490815722001,0.968658944276057,"FALSE",NA
"SAMD3",-0.167307745905522,0.968658944276057,"FALSE",NA
"TMEM200A",-0.0394343883272972,0.995035808758196,"FALSE",NA
"IL22RA2",0,NA,"FALSE",NA
"DACT2",0,NA,"FALSE",NA
"PDSS2",-0.143329364682544,0.968658944276057,"FALSE",NA
"STXBP5",-0.00701033020479692,0.968658944276057,"FALSE",NA
"IL31RA",0.108611875108809,0.989738172758419,"FALSE",NA
"ANKRD55",0,NA,"FALSE",NA
"RAET1E",-0.0365290053548349,0.995137446572239,"FALSE",NA
"PI16",0,NA,"FALSE",NA
"TBX20",0,NA,"FALSE",NA
"DAGLB",-0.0841611048337142,0.968658944276057,"FALSE",NA
"KIAA0895",0.231148619996061,0.968658944276057,"FALSE",NA
"STK17A",-0.397797523466367,0.968658944276057,"FALSE",NA
"TRA2A",0.0883153066826064,0.998236894992996,"FALSE",NA
"GALNT10",0.351465913048442,0.968658944276057,"FALSE",NA
"SAP30L",-0.448193479794919,0.870713000150445,"FALSE",NA
"RPS14",-0.0568280711151953,0.968658944276057,"FALSE",NA
"HCN1",0,NA,"FALSE",NA
"MYOZ3",0.185467064453315,0.968658944276057,"FALSE",NA
"COG5",0.0798903260735699,0.981735776107671,"FALSE",NA
"NEUROD6",0,NA,"FALSE",NA
"GPR85",0,NA,"FALSE",NA
"SLU7",0.0373923264188264,0.968658944276057,"FALSE",NA
"RP9",0.309695135391975,0.968658944276057,"FALSE",NA
"PTTG1",-0.410671650128555,0.968658944276057,"FALSE",NA
"CAMLG",0.0241409145145319,0.995137446572239,"FALSE",NA
"BMPER",0.133630620956212,0.968658944276057,"FALSE",NA
"RELL2",0.136510708252805,0.968658944276057,"FALSE",NA
"KCNK5",0,NA,"FALSE",NA
"KIF6",-0.0688747469674648,0.974699735235089,"FALSE",NA
"ZNF12",-0.19564475864539,0.968658944276057,"FALSE",NA
"SLC29A4",-0.0679909869276592,0.976018706196534,"FALSE",NA
"STEAP1",0,NA,"FALSE",NA
"CDCA7L",0.0949965251922514,0.970153319565319,"FALSE",NA
"SP8",0,NA,"FALSE",NA
"MIOS",0.0954316330902619,0.968658944276057,"FALSE",NA
"USP49",0.153453637357639,0.974699735235089,"FALSE",NA
"SYTL3",-0.459485330685782,0.870713000150445,"FALSE",NA
"IQUB",0,NA,"FALSE",NA
"HEY1",0.133630620956212,0.968658944276057,"FALSE",NA
"ZNF704",0.189765237834876,0.968658944276057,"FALSE",NA
"FABP5",-0.0579356649296817,0.995137446572239,"FALSE",NA
"SHH",0.133630620956212,0.968658944276057,"FALSE",NA
"TAGAP",-0.0670617117683486,0.976018706196534,"FALSE",NA
"COL1A2",0.187436297032859,0.968658944276057,"FALSE",NA
"FNDC1",0,NA,"FALSE",NA
"CHMP4C",0.341699076762415,0.968658944276057,"FALSE",NA
"SLC13A4",-0.08140188437059,0.968658944276057,"FALSE",NA
"PGAM2",0,NA,"FALSE",NA
"BRI3",0.00787936235559451,0.968658944276057,"FALSE",NA
"LMTK2",0.0489294354688721,0.976561571512767,"FALSE",NA
"SLC35G3",0.133630620956212,0.968658944276057,"FALSE",NA
"CTSB",0.0848362322536428,0.968658944276057,"FALSE",NA
"SOX17",0,NA,"FALSE",NA
"DLC1",0.187234584085657,0.968658944276057,"FALSE",NA
"ADCY1",0.188434280548563,0.968658944276057,"FALSE",NA
"C8orf48",0,NA,"FALSE",NA
"SUN3",-0.152519629915409,0.983349603528044,"FALSE",NA
"C7orf57",0.133630620956212,0.968658944276057,"FALSE",NA
"HNF4G",0,NA,"FALSE",NA
"PEX2",0.334525733028366,0.968658944276057,"FALSE",NA
"RAD21",0.152410654274104,0.968658944276057,"FALSE",NA
"SLC30A8",0.223533368754684,0.968658944276057,"FALSE",NA
"MED30",0.208893207662389,0.968658944276057,"FALSE",NA
"TNFRSF11B",0.189397456403003,0.968658944276057,"FALSE",NA
"SBSPON",0.370892731096493,0.968658944276057,"FALSE",NA
"PHKG1",0.143369864375903,0.968658944276057,"FALSE",NA
"EN2",0,NA,"FALSE",NA
"KCNV1",-0.294610187496463,0.968658944276057,"FALSE",NA
"CSMD3",0.446091149798434,0.968658944276057,"FALSE",NA
"SPIDR",-0.135265812271902,0.968658944276057,"FALSE",NA
"ORC5",0.105000945844167,0.973456336452468,"FALSE",NA
"DEFA5",0,NA,"FALSE",NA
"DEFA4",0,NA,"FALSE",NA
"DEFA6",0,NA,"FALSE",NA
"OSGIN2",0.375166118537585,0.968658944276057,"FALSE",NA
"DEFB1",0,NA,"FALSE",NA
"SUN1",-0.233958756460739,0.968658944276057,"FALSE",NA
"OXR1",0.0669730285737231,0.985121208492142,"FALSE",NA
"TMEM74",0.133630620956212,0.968658944276057,"FALSE",NA
"GPR146",0.232993727751764,0.968658944276057,"FALSE",NA
"GPER1",0.269010802903077,0.968658944276057,"FALSE",NA
"UNCX",0,NA,"FALSE",NA
"TMEM184A",0.00700449389134946,0.995137446572239,"FALSE",NA
"NOS3",-0.142632076498032,0.968658944276057,"FALSE",NA
"SPAG11B",0,NA,"FALSE",NA
"MICALL2",0.133630620956212,0.968658944276057,"FALSE",NA
"CA3",0.133630620956212,0.968658944276057,"FALSE",NA
"INTS1",-0.166945331627375,0.968658944276057,"FALSE",NA
"CDK5",-0.0292680169996798,0.983349603528044,"FALSE",NA
"SLC4A2",0.0629722639008379,0.974699735235089,"FALSE",NA
"SLC7A13",-0.282842712474619,0.870713000150445,"FALSE",NA
"FASTK",-0.395968683849992,0.968658944276057,"FALSE",NA
"TMUB1",-0.267623693637954,0.968658944276057,"FALSE",NA
"GBX1",0,NA,"FALSE",NA
"PHAX",-0.104153818443121,0.995137446572239,"FALSE",NA
"ALDH7A1",0.681390236642203,0.817475805238962,"FALSE",NA
"FOXK1",0.340281433909896,0.968658944276057,"FALSE",NA
"COX6C",-0.242153715874814,0.968658944276057,"FALSE",NA
"OSR2",0.133630620956212,0.968658944276057,"FALSE",NA
"YWHAZ",0.0816187560995328,0.978389558281616,"FALSE",NA
"BAALC",0,NA,"FALSE",NA
"FZD6",0.0233212878282062,0.978389558281616,"FALSE",NA
"CTHRC1",0,NA,"FALSE",NA
"SLC25A32",-0.0198949437094982,0.995240495982067,"FALSE",NA
"DCAF13",-0.270754531566464,0.968658944276057,"FALSE",NA
"DCSTAMP",0,NA,"FALSE",NA
"TP53INP1",0.0744675817696265,0.995137446572239,"FALSE",NA
"INTS8",-0.354786558145961,0.968658944276057,"FALSE",NA
"FREM1",0,NA,"FALSE",NA
"GEM",0,NA,"FALSE",NA
"PDP1",-0.209033117618907,0.968658944276057,"FALSE",NA
"TMEM67",0.30453580930726,0.968658944276057,"FALSE",NA
"RPP25L",-0.256544332686829,0.968658944276057,"FALSE",NA
"FAM219A",-0.367155501811828,0.88880422585276,"FALSE",NA
"C9orf24",0,NA,"FALSE",NA
"SNAPC3",-0.18059394771266,0.968658944276057,"FALSE",NA
"NUDT2",0.0977845057653079,0.974699735235089,"FALSE",NA
"TMEM65",0.282758925101879,0.968658944276057,"FALSE",NA
"PSIP1",-0.317208148765557,0.968658944276057,"FALSE",NA
"CCDC171",0,NA,"FALSE",NA
"UBAP1",0.122086957204322,0.968658944276057,"FALSE",NA
"DIRAS2",-0.125241662054879,0.974699735235089,"FALSE",NA
"SYK",-0.252142760472968,0.968658944276057,"FALSE",NA
"NIPSNAP3B",-0.282842712474619,0.870713000150445,"FALSE",NA
"ABCA1",0.133630620956212,0.968658944276057,"FALSE",NA
"NFIL3",-0.00115690944546057,0.98234770062787,"FALSE",NA
"LETM2",0.224182993227482,0.968658944276057,"FALSE",NA
"METTL2B",-0.209642819519854,0.968658944276057,"FALSE",NA
"PRKACG",0,NA,"FALSE",NA
"FXN",-0.148253431889362,0.968658944276057,"FALSE",NA
"ZMAT4",0,NA,"FALSE",NA
"NKX6-3",0,NA,"FALSE",NA
"TMEM71",-0.386325840114414,0.870713000150445,"FALSE",NA
"MAMDC2",0,NA,"FALSE",NA
"PRSS37",0,NA,"FALSE",NA
"CPA6",0,NA,"FALSE",NA
"C8orf34",0.348072000810166,0.968658944276057,"FALSE",NA
"TMC1",0.184324681106781,0.968658944276057,"FALSE",NA
"ALDH1A1",0,NA,"FALSE",NA
"KDM1B",-0.094879105450693,0.968658944276057,"FALSE",NA
"HGSNAT",0.127530616117667,0.968658944276057,"FALSE",NA
"RASEF",-0.00132372325960178,0.978389558281616,"FALSE",NA
"GKAP1",-0.176952700373657,0.968658944276057,"FALSE",NA
"KIF27",0.0782000528057686,0.974699735235089,"FALSE",NA
"C9orf64",-0.0822217862922253,0.974699735235089,"FALSE",NA
"HNRNPK",0.0772833409611265,0.968658944276057,"FALSE",NA
"SSMEM1",0,NA,"FALSE",NA
"SVEP1",0.133630620956212,0.968658944276057,"FALSE",NA
"TRPV6",0,NA,"FALSE",NA
"ANKS6",-0.00389932106324656,0.974699735235089,"FALSE",NA
"FBP1",0.233382180588881,0.968658944276057,"FALSE",NA
"ZHX1",0.0606575252616861,0.989069694210972,"FALSE",NA
"CYBB",0.104404998335726,0.995137446572239,"FALSE",NA
"DYNLT3",0.101958740869664,0.968658944276057,"FALSE",NA
"MID1IP1",0.0256275535633484,0.976018706196534,"FALSE",NA
"CXorf58",-0.155965976932002,0.974699735235089,"FALSE",NA
"KIAA1958",0.186579723462739,0.968658944276057,"FALSE",NA
"PTCHD1",0.0317490692442993,0.995137446572239,"FALSE",NA
"RNF183",0,NA,"FALSE",NA
"ASB11",-0.172514087610594,0.968658944276057,"FALSE",NA
"PCDH19",0,NA,"FALSE",NA
"PIGA",-0.0325403787520369,0.968658944276057,"FALSE",NA
"OR1Q1",0,NA,"FALSE",NA
"OR1K1",0,NA,"FALSE",NA
"STRBP",0.0552457701935491,0.976018706196534,"FALSE",NA
"CLDN3",0,NA,"FALSE",NA
"GAPVD1",-0.157941063317513,0.968658944276057,"FALSE",NA
"WNK2",-0.142434478950078,0.968658944276057,"FALSE",NA
"ATP7A",0.160631422298325,0.968658944276057,"FALSE",NA
"ZNF367",0.155715517614629,0.970632619495895,"FALSE",NA
"NLGN4Y",-0.118347297937291,0.974699735235089,"FALSE",NA
"HDX",0,NA,"FALSE",NA
"NDUFB6",-0.0311066077567714,0.995137446572239,"FALSE",NA
"AQP7",0.0842353673096117,0.968658944276057,"FALSE",NA
"NOL6",0.0771475262872984,0.977495069941696,"FALSE",NA
"AQP3",-0.173159043468332,0.968658944276057,"FALSE",NA
"TRMT10B",-0.0103117237807531,0.97556324956897,"FALSE",NA
"VCP",-0.242046687436278,0.968658944276057,"FALSE",NA
"PIGO",-0.0666678034323313,0.974699735235089,"FALSE",NA
"STOML2",-0.118438068797244,1,"FALSE",NA
"BRWD3",0.0973555005441885,0.968658944276057,"FALSE",NA
"SLITRK5",0.0566504585792466,0.968658944276057,"FALSE",NA
"MELK",-0.125520042042818,0.969712602393504,"FALSE",NA
"ARMC3",0,NA,"FALSE",NA
"OTUD1",0.0574398043571044,0.974699735235089,"FALSE",NA
"ARHGAP12",-0.189692764592083,0.968658944276057,"FALSE",NA
"FAT3",0.325628442921122,0.968658944276057,"FALSE",NA
"HECTD2",0.331925362502828,0.968658944276057,"FALSE",NA
"SLC7A3",0,NA,"FALSE",NA
"FBXO33",-0.49562637828766,0.870713000150445,"FALSE",NA
"GPR101",0,NA,"FALSE",NA
"CLDN2",0,NA,"FALSE",NA
"LRFN5",0,NA,"FALSE",NA
"LRRC18",0,NA,"FALSE",NA
"SPTSSA",-0.481314230791825,0.891779560971106,"FALSE",NA
"WRN",0.0531346206292477,0.998979189296137,"FALSE",NA
"TSHR",0.261302924521423,0.968658944276057,"FALSE",NA
"CFL2",0.0103076788581163,0.974699735235089,"FALSE",NA
"SUGT1",0.139075715101975,0.968658944276057,"FALSE",NA
"GTF2A1",0.213373624749358,0.968658944276057,"FALSE",NA
"ZCCHC24",0.231873814755113,0.968658944276057,"FALSE",NA
"PGM2L1",-0.0489353226140369,0.978389558281616,"FALSE",NA
"PHYHIPL",0,NA,"FALSE",NA
"SLC16A9",0,NA,"FALSE",NA
"FOLR2",0.267919428705166,0.968658944276057,"FALSE",NA
"INPPL1",-0.0814489800510381,0.968658944276057,"FALSE",NA
"PHOX2A",0,NA,"FALSE",NA
"MBL2",0,NA,"FALSE",NA
"GJB2",0.133630620956212,0.968658944276057,"FALSE",NA
"CRYL1",0.0443626067836808,0.968658944276057,"FALSE",NA
"REEP3",-0.0296459721127661,0.995137446572239,"FALSE",NA
"HEPACAM",-0.216319528997101,0.968658944276057,"FALSE",NA
"SKA3",-0.0132190221453836,0.995072411488147,"FALSE",NA
"MICU2",-0.143950329392703,0.968658944276057,"FALSE",NA
"PCF11",-0.4970266768566,0.958860835715885,"FALSE",NA
"PKNOX2",-0.282842712474619,0.870713000150445,"FALSE",NA
"RPL10L",0,NA,"FALSE",NA
"LRR1",-0.379205413523588,0.968658944276057,"FALSE",NA
"RPL36AL",-0.0544842972507207,0.974699735235089,"FALSE",NA
"DNAAF2",0.000191878399817032,1,"FALSE",NA
"MAGEC3",0,NA,"FALSE",NA
"ZNF22",-0.0837657816328834,0.968658944276057,"FALSE",NA
"KLHDC2",-0.115064884318009,0.968658944276057,"FALSE",NA
"NEMF",-0.106130476197946,0.974699735235089,"FALSE",NA
"RPUSD4",-0.133422449637913,0.968658944276057,"FALSE",NA
"ARF6",0.015047728894893,0.995137446572239,"FALSE",NA
"TTC8",0.0788504211598263,0.968658944276057,"FALSE",NA
"TMEM63C",0.0683749858017604,0.968658944276057,"FALSE",NA
"NGB",0,NA,"FALSE",NA
"NOXRED1",-0.0747326609843775,0.968658944276057,"FALSE",NA
"CDX2",0,NA,"FALSE",NA
"AMER2",-0.490137851415356,0.870713000150445,"FALSE",NA
"AKR1E2",0,NA,"FALSE",NA
"KBTBD6",-0.415814914236371,0.958860835715885,"FALSE",NA
"SSX5",0,NA,"FALSE",NA
"SSX3",0,NA,"FALSE",NA
"OTX2",0,NA,"FALSE",NA
"FAAH2",-0.33062516519483,0.897529221761299,"FALSE",NA
"DRGX",0,NA,"FALSE",NA
"NUDT5",-0.0752677471051706,0.96995883862493,"FALSE",NA
"DACT1",0,NA,"FALSE",NA
"OXGR1",0,NA,"FALSE",NA
"UCMA",0,NA,"FALSE",NA
"BEND7",0.0305319342405151,0.995137446572239,"FALSE",NA
"PRPF18",0.241821406643545,0.968658944276057,"FALSE",NA
"TAF3",0.341225096181077,0.968658944276057,"FALSE",NA
"VSTM4",0.021164965152358,0.997104361562305,"FALSE",NA
"VDAC2",0.243963870959646,0.968658944276057,"FALSE",NA
"SOHLH1",0,NA,"FALSE",NA
"COMTD1",-0.0571919214195677,0.983349603528044,"FALSE",NA
"SLC18A2",-0.267640774366688,0.968658944276057,"FALSE",NA
"PDZD8",0.460253284911766,0.968374110054123,"FALSE",NA
"ZNF503",0,NA,"FALSE",NA
"QSOX2",0.0614623532528351,0.996092565248829,"FALSE",NA
"FAM204A",-0.0438959276830036,0.995137446572239,"FALSE",NA
"NSD1",-0.0303430850753673,0.995137446572239,"FALSE",NA
"PRDX3",0.122857052192011,0.974699735235089,"FALSE",NA
"ENOX2",-0.218710835307512,0.968658944276057,"FALSE",NA
"GHITM",-0.130322055240677,0.968658944276057,"FALSE",NA
"CLEC1B",0,NA,"FALSE",NA
"SNAPC4",-0.006256796647628,1,"FALSE",NA
"TMEM52B",0.396015467878151,0.968658944276057,"FALSE",NA
"PMPCA",-0.259924941674331,0.995072411488147,"FALSE",NA
"FRMD7",0,NA,"FALSE",NA
"AK8",0,NA,"FALSE",NA
"TSC1",0.225357543737116,0.968658944276057,"FALSE",NA
"GFI1B",0.00900771163928998,0.980033620759343,"FALSE",NA
"HPRT1",0.00985326632724792,0.995137446572239,"FALSE",NA
"ZMYND19",0.0441319081608138,0.979434994471308,"FALSE",NA
"STOX1",-0.0376514643379123,0.968658944276057,"FALSE",NA
"RET",0,NA,"FALSE",NA
"DDX21",-0.0116275126766813,0.995240495982067,"FALSE",NA
"BMS1",-0.0895431220844437,0.976018706196534,"FALSE",NA
"STK32C",0.250629860711078,0.968658944276057,"FALSE",NA
"OR4K2",0.318987938312582,0.968658944276057,"FALSE",NA
"FUNDC2",0.0977989693194488,0.968658944276057,"FALSE",NA
"METTL17",0.423936174542341,0.870713000150445,"FALSE",NA
"SLC39A2",0,NA,"FALSE",NA
"NDRG2",-0.233617856452601,0.968658944276057,"FALSE",NA
"RNASE7",0,NA,"FALSE",NA
"ARHGEF40",0.133630620956212,0.968658944276057,"FALSE",NA
"NSMF",0.133630620956212,0.968658944276057,"FALSE",NA
"ZNF219",-0.281098345514436,0.968658944276057,"FALSE",NA
"C12orf50",0.29073575273365,0.968658944276057,"FALSE",NA
"CASP7",-0.343165975509494,0.968658944276057,"FALSE",NA
"PPP1R36",0,NA,"FALSE",NA
"BTNL9",-0.267506533464039,0.968658944276057,"FALSE",NA
"VWA2",0.346568234904018,0.968658944276057,"FALSE",NA
"METTL3",-0.174547904730927,0.968658944276057,"FALSE",NA
"SALL2",0,NA,"FALSE",NA
"PRAP1",0,NA,"FALSE",NA
"TRUB1",0.217273042373642,0.968658944276057,"FALSE",NA
"CYP2C19",-0.0149911597072965,0.980033620759343,"FALSE",NA
"ZFYVE1",-0.422459546973072,0.870713000150445,"FALSE",NA
"C10orf82",0.0579252188768328,0.974699735235089,"FALSE",NA
"HSPA12A",0.407243566510734,0.968658944276057,"FALSE",NA
"FRAT1",0.182432599551746,0.968658944276057,"FALSE",NA
"UBTD1",0.133630620956212,0.968658944276057,"FALSE",NA
"ANKRD2",0,NA,"FALSE",NA
"E2F7",-0.080515216917538,0.968658944276057,"FALSE",NA
"ARHGAP42",-0.15598582292281,0.968658944276057,"FALSE",NA
"ISCA2",0.269936605818537,0.968658944276057,"FALSE",NA
"OTOGL",0,NA,"FALSE",NA
"PACSIN3",0.233164784007536,0.968658944276057,"FALSE",NA
"TTC7B",-0.0778364941722037,0.974699735235089,"FALSE",NA
"SLC39A13",-0.441672822371013,0.870713000150445,"FALSE",NA
"PSMC3",-0.00166799106613465,0.974699735235089,"FALSE",NA
"RAPSN",0.133630620956212,0.968658944276057,"FALSE",NA
"AGBL2",-0.044020580375351,0.974699735235089,"FALSE",NA
"TC2N",0,NA,"FALSE",NA
"CPSF2",-0.230660543674819,0.968658944276057,"FALSE",NA
"SMCO2",0,NA,"FALSE",NA
"MOAP1",-0.088698615719464,0.980033620759343,"FALSE",NA
"IFI27L1",-0.442120189332256,0.968658944276057,"FALSE",NA
"IFI27",0,NA,"FALSE",NA
"SERPINA12",0,NA,"FALSE",NA
"CLMN",-0.364788501812796,0.968658944276057,"FALSE",NA
"PDZRN4",0.133630620956212,0.968658944276057,"FALSE",NA
"SLC6A5",0,NA,"FALSE",NA
"CCDC38",0.188370633285093,0.968658944276057,"FALSE",NA
"NELL1",0,NA,"FALSE",NA
"PTER",0.263838472465654,0.968658944276057,"FALSE",NA
"C1QL3",-0.509410266321278,0.597644878851751,"FALSE",NA
"CACNB2",-0.120582908051686,0.969712602393504,"FALSE",NA
"ARL5B",0.350432833237677,0.968658944276057,"FALSE",NA
"SMCO4",0.00809910837046731,0.995137446572239,"FALSE",NA
"KCNC2",0.181969285177662,0.968658944276057,"FALSE",NA
"TAF1D",-0.0649715914546913,0.995137446572239,"FALSE",NA
"ABTB2",0.138581058192115,0.974699735235089,"FALSE",NA
"R3HCC1L",0.116801393426627,0.968658944276057,"FALSE",NA
"AMOTL1",0.0695028855824879,0.968658944276057,"FALSE",NA
"HTRA1",0,NA,"FALSE",NA
"LIPC",0.253960924302814,0.968658944276057,"FALSE",NA
"CEP57",-0.0898376209973119,0.968658944276057,"FALSE",NA
"TCP11L2",-0.0210424040499665,0.974699735235089,"FALSE",NA
"PASD1",0,NA,"FALSE",NA
"SPRED1",0.179644587868387,0.976018706196534,"FALSE",NA
"TMCO5A",0,NA,"FALSE",NA
"GPR176",0.133630620956212,0.968658944276057,"FALSE",NA
"JAM3",-0.271334388100629,0.968658944276057,"FALSE",NA
"IL25",0,NA,"FALSE",NA
"CMTM5",0,NA,"FALSE",NA
"GLB1L3",0.290412757784813,0.968658944276057,"FALSE",NA
"ADAMTS15",0.133630620956212,0.968658944276057,"FALSE",NA
"SVOP",-0.218276376273346,0.968658944276057,"FALSE",NA
"SPATA19",0,NA,"FALSE",NA
"GPT2",-0.190970865016817,0.968658944276057,"FALSE",NA
"AMN",0.133630620956212,0.968658944276057,"FALSE",NA
"RAB8B",0.13353346533116,0.968658944276057,"FALSE",NA
"IKBIP",-0.142844313357928,0.968658944276057,"FALSE",NA
"RPUSD2",-0.0972360506110875,0.974699735235089,"FALSE",NA
"HIF1AN",0.0629130792248623,0.968658944276057,"FALSE",NA
"NDUFB8",-0.0481011653969879,0.968658944276057,"FALSE",NA
"ZFYVE19",-0.268066493089033,0.968658944276057,"FALSE",NA
"PPP1R14D",0,NA,"FALSE",NA
"SPINT1",0.189534894808619,0.968658944276057,"FALSE",NA
"FBN1",0.288722930443162,0.968658944276057,"FALSE",NA
"AVPR1A",0.324621755639916,0.968658944276057,"FALSE",NA
"C16orf78",0,NA,"FALSE",NA
"DEPDC4",0.0282742330028932,0.976561571512767,"FALSE",NA
"LRTM2",0,NA,"FALSE",NA
"OPN1MW2",0,NA,"FALSE",NA
"BRD7",0.0750379835729953,0.985121208492142,"FALSE",NA
"CKB",0,NA,"FALSE",NA
"TRMT61A",0.322323172139026,0.968658944276057,"FALSE",NA
"BTRC",0.352260952149706,0.968658944276057,"FALSE",NA
"POLL",0.00111802378666929,1,"FALSE",NA
"BAG5",-0.0126911253384212,0.995137446572239,"FALSE",NA
"DPCD",-0.388298325366022,0.968658944276057,"FALSE",NA
"LARP6",0.321125060109859,0.968658944276057,"FALSE",NA
"API5",0.0280208793543965,0.968658944276057,"FALSE",NA
"ASPG",0,NA,"FALSE",NA
"ZNF319",0.188192118215301,0.968658944276057,"FALSE",NA
"HPS6",0.220967706286331,0.968658944276057,"FALSE",NA
"SENP8",-0.0713927474448087,0.976561571512767,"FALSE",NA
"NOLC1",0.228848166351788,0.968658944276057,"FALSE",NA
"ALKBH3",-0.222304345729312,0.968658944276057,"FALSE",NA
"COPS2",0.198954350940991,0.968658944276057,"FALSE",NA
"GABRB3",-0.277668384631346,0.968658944276057,"FALSE",NA
"SPIC",0,NA,"FALSE",NA
"TBATA",0,NA,"FALSE",NA
"SGPL1",-0.168701006430297,0.968658944276057,"FALSE",NA
"FRS2",-0.192453180203953,0.968658944276057,"FALSE",NA
"CCT2",-0.358816296287038,0.968658944276057,"FALSE",NA
"PCBD1",0.125925286517083,0.974699735235089,"FALSE",NA
"ARIH1",0.0395572122584523,0.976018706196534,"FALSE",NA
"CLMP",0.188619984520861,0.968658944276057,"FALSE",NA
"SCN3B",-0.0388783588102628,0.995137446572239,"FALSE",NA
"COX11",-0.0251917065383666,0.995137446572239,"FALSE",NA
"ZNF202",0.204488522690759,0.968658944276057,"FALSE",NA
"FAM227B",0.194714928023146,0.968658944276057,"FALSE",NA
"STXBP4",0.0464429640817673,0.995240495982067,"FALSE",NA
"CYYR1",0,NA,"FALSE",NA
"CUL5",-0.155229183876002,0.968658944276057,"FALSE",NA
"MYRFL",0,NA,"FALSE",NA
"WBP1L",-0.0196723970005806,0.974699735235089,"FALSE",NA
"C2",0.189447777078915,0.968658944276057,"FALSE",NA
"PLEKHF1",0.268910084082958,0.968658944276057,"FALSE",NA
"TMEM100",0,NA,"FALSE",NA
"ANAPC16",0.0864836340164529,0.978389558281616,"FALSE",NA
"SMPD1",0.131649283783943,0.968658944276057,"FALSE",NA
"APBB1",0,NA,"FALSE",NA
"SYNPO2L",0.370406976777576,0.968658944276057,"FALSE",NA
"NUDT13",0.232772287249456,0.968658944276057,"FALSE",NA
"C11orf65",0.00162773087711729,0.995137446572239,"FALSE",NA
"TRIM44",-0.313884716496629,0.968658944276057,"FALSE",NA
"CCDC182",0,NA,"FALSE",NA
"ILK",0.0850096279623692,0.968658944276057,"FALSE",NA
"TAF10",-0.0817443327589033,0.974699735235089,"FALSE",NA
"TPP1",0.0991399641285407,0.974699735235089,"FALSE",NA
"DCHS1",0,NA,"FALSE",NA
"NETO1",0,NA,"FALSE",NA
"MSS51",-0.138596053158105,0.974699735235089,"FALSE",NA
"CYB5A",-0.178756154724346,0.968658944276057,"FALSE",NA
"USP54",0.156947668862245,0.968658944276057,"FALSE",NA
"RAG1",0,NA,"FALSE",NA
"POTED",0,NA,"FALSE",NA
"WDR88",0.170951898951866,0.968658944276057,"FALSE",NA
"OR10A5",0,NA,"FALSE",NA
"OR2D2",0,NA,"FALSE",NA
"ATP9B",0.0762843336927429,0.979434994471308,"FALSE",NA
"PPFIBP2",-0.0641489145034337,0.98234770062787,"FALSE",NA
"MOGAT2",0,NA,"FALSE",NA
"CYB5R2",0.0751383777533055,0.995137446572239,"FALSE",NA
"SERPINB7",0,NA,"FALSE",NA
"SERPINB8",0.367367311279798,0.968658944276057,"FALSE",NA
"TUB",-0.282842712474619,0.870713000150445,"FALSE",NA
"RIC3",-0.0518885416014424,0.996877045027427,"FALSE",NA
"LMO1",0,NA,"FALSE",NA
"IDH3A",0.196385062212314,0.968658944276057,"FALSE",NA
"WDR72",0.229315180815291,0.968658944276057,"FALSE",NA
